# Timestep	Num_Clusters	Max_Cluster_Size
1859	16	3416
1860	8	3425
1861	12	3421
1862	6	3427
1863	8	3424
1864	8	3425
1865	8	3425
1866	5	3427
1867	8	3424
1868	10	3423
1869	11	3422
1870	13	3419
1871	9	3424
1872	8	3424
1873	8	3424
1874	9	3424
1875	9	3424
1876	9	3424
1877	11	3422
1878	11	3422
1879	13	3420
1880	9	3423
1881	14	3418
1882	13	3419
1883	12	3421
1884	13	3420
1885	12	3421
1886	8	3425
1887	11	3422
1888	11	3422
1889	8	3424
1890	12	3420
1891	15	3417
1892	12	3419
1893	10	3423
1894	10	3423
1895	6	3426
1896	8	3425
1897	9	3424
1898	10	3422
1899	10	3423
1900	8	3425
1901	9	3424
1902	11	3421
1903	7	3426
1904	14	3419
1905	7	3425
1906	8	3425
1907	4	3428
1908	2	3431
1909	8	3423
1910	7	3425
1911	11	3422
1912	6	3426
1913	13	3419
1914	10	3423
1915	10	3422
1916	9	3423
1917	11	3421
1918	11	3422
1919	7	3426
1920	10	3422
1921	8	3425
1922	10	3422
1923	5	3428
1924	9	3424
1925	10	3422
1926	9	3423
1927	7	3426
1928	11	3422
1929	13	3419
1930	11	3422
1931	7	3426
1932	13	3419
1933	5	3428
1934	10	3422
1935	8	3425
1936	8	3425
1937	8	3425
1938	9	3424
1939	10	3423
1940	7	3426
1941	11	3422
1942	6	3427
1943	6	3427
1944	8	3424
1945	9	3422
1946	12	3420
1947	9	3424
1948	3	3430
1949	12	3421
1950	8	3425
1951	13	3420
1952	7	3426
1953	5	3427
1954	15	3418
1955	7	3426
1956	9	3424
1957	9	3424
1958	6	3427
1959	11	3422
1960	8	3425
1961	12	3420
1962	9	3424
1963	10	3422
1964	8	3425
1965	7	3426
1966	7	3426
1967	8	3425
1968	6	3427
1969	10	3423
1970	7	3425
1971	10	3423
1972	6	3427
1973	10	3423
1974	8	3425
1975	10	3423
1976	7	3426
1977	5	3428
1978	9	3424
1979	10	3423
1980	10	3422
1981	9	3424
1982	9	3424
1983	6	3426
1984	5	3428
1985	4	3429
1986	10	3423
1987	9	3423
1988	8	3425
1989	12	3421
1990	9	3424
1991	8	3425
1992	6	3427
1993	7	3426
1994	10	3423
1995	6	3427
1996	7	3426
1997	12	3420
1998	8	3425
1999	9	3424
2000	6	3427
2001	4	3429
2002	9	3424
2003	9	3424
2004	8	3425
2005	8	3425
2006	10	3423
2007	8	3425
2008	10	3423
2009	9	3423
2010	10	3423
2011	9	3423
2012	12	3421
2013	4	3428
2014	8	3425
2015	6	3427
2016	6	3427
2017	9	3424
2018	2	3431
2019	3	3430
2020	4	3429
2021	9	3424
2022	13	3420
2023	7	3426
2024	11	3422
2025	6	3426
2026	6	3426
2027	7	3425
2028	3	3430
2029	11	3422
2030	7	3425
2031	6	3427
2032	12	3421
2033	9	3424
2034	7	3426
2035	5	3428
2036	10	3423
2037	12	3420
2038	10	3422
2039	9	3423
2040	7	3426
2041	13	3420
2042	10	3423
2043	9	3424
2044	6	3427
2045	7	3426
2046	9	3424
2047	5	3428
2048	4	3429
2049	11	3422
2050	8	3425
2051	6	3427
2052	12	3421
2053	12	3421
2054	8	3424
2055	7	3426
2056	9	3424
2057	8	3425
2058	9	3424
2059	11	3422
2060	8	3425
2061	11	3422
2062	11	3422
2063	5	3428
2064	10	3423
2065	6	3427
2066	9	3424
2067	8	3425
2068	11	3417
2069	11	3422
2070	8	3425
2071	7	3426
2072	10	3423
2073	6	3427
2074	5	3428
2075	6	3427
2076	4	3422
2077	8	3424
2078	13	3419
2079	5	3428
2080	8	3424
2081	5	3428
2082	8	3425
2083	9	3424
2084	10	3423
2085	8	3425
2086	7	3426
2087	12	3421
2088	10	3423
2089	8	3418
2090	9	3424
2091	11	3422
2092	10	3423
2093	9	3424
2094	11	3422
2095	4	3429
2096	10	3423
2097	12	3421
2098	10	3423
2099	11	3422
2100	7	3426
2101	8	3425
2102	7	3426
2103	14	3419
2104	10	3423
2105	8	3425
2106	6	3427
2107	12	3421
2108	8	3425
2109	8	3424
2110	7	3426
2111	4	3429
2112	7	3426
2113	12	3421
2114	9	3423
2115	9	3424
2116	7	3426
2117	9	3424
2118	11	3422
2119	13	3420
2120	8	3425
2121	12	3421
2122	10	3423
2123	10	3423
2124	7	3426
2125	8	3425
2126	10	3423
2127	6	3427
2128	10	3423
2129	9	3424
2130	9	3423
2131	8	3425
2132	12	3421
2133	9	3424
2134	11	3422
2135	3	3430
2136	10	3423
2137	6	3427
2138	6	3427
2139	9	3424
2140	11	3421
2141	8	3425
2142	8	3424
2143	9	3424
2144	14	3417
2145	6	3427
2146	8	3424
2147	9	3424
2148	12	3420
2149	6	3427
2150	9	3424
2151	9	3424
2152	11	3417
2153	12	3420
2154	11	3421
2155	11	3422
2156	10	3423
2157	7	3426
2158	7	3426
2159	9	3424
2160	7	3424
2161	7	3426
2162	7	3426
2163	12	3421
2164	8	3424
2165	9	3424
2166	7	3420
2167	11	3422
2168	10	3422
2169	9	3424
2170	11	3422
2171	10	3422
2172	6	3427
2173	14	3419
2174	9	3423
2175	9	3424
2176	6	3427
2177	7	3426
2178	8	3424
2179	7	3426
2180	10	3423
2181	11	3422
2182	10	3422
2183	7	3425
2184	16	3417
2185	8	3425
2186	3	3430
2187	13	3420
2188	7	3426
2189	8	3425
2190	12	3421
2191	5	3428
2192	9	3424
2193	10	3423
2194	10	3423
2195	11	3421
2196	8	3425
2197	9	3423
2198	6	3427
2199	11	3421
2200	9	3424
2201	7	3426
2202	9	3424
2203	4	3429
2204	8	3425
2205	12	3421
2206	9	3424
2207	6	3427
2208	8	3425
2209	13	3418
2210	10	3423
2211	14	3418
2212	7	3426
2213	13	3420
2214	10	3423
2215	6	3427
2216	10	3423
2217	6	3427
2218	12	3421
2219	12	3421
2220	8	3425
2221	7	3426
2222	8	3425
2223	13	3420
2224	11	3422
2225	8	3425
2226	10	3422
2227	7	3423
2228	12	3421
2229	5	3428
2230	7	3426
2231	7	3426
2232	8	3424
2233	10	3423
2234	4	3429
2235	10	3422
2236	9	3424
2237	12	3421
2238	4	3429
2239	9	3424
2240	6	3427
2241	7	3426
2242	7	3426
2243	10	3423
2244	6	3427
2245	8	3425
2246	12	3421
2247	8	3425
2248	11	3422
2249	12	3421
2250	12	3421
2251	6	3427
2252	12	3421
2253	6	3426
2254	7	3426
2255	11	3421
2256	11	3422
2257	9	3424
2258	8	3425
2259	8	3425
2260	11	3422
2261	13	3420
2262	9	3424
2263	8	3424
2264	12	3421
2265	7	3426
2266	5	3428
2267	12	3421
2268	11	3415
2269	9	3424
2270	10	3423
2271	8	3425
2272	10	3423
2273	11	3422
2274	10	3416
2275	7	3426
2276	11	3422
2277	6	3427
2278	9	3424
2279	8	3425
2280	11	3422
2281	4	3429
2282	14	3419
2283	8	3425
2284	10	3423
2285	6	3427
2286	6	3427
2287	10	3423
2288	6	3427
2289	11	3422
2290	8	3424
2291	8	3425
2292	6	3427
2293	7	3425
2294	16	3417
2295	8	3425
2296	5	3428
2297	12	3421
2298	12	3421
2299	9	3424
2300	9	3424
2301	4	3429
2302	9	3424
2303	9	3424
2304	8	3425
2305	12	3421
2306	14	3414
2307	10	3423
2308	10	3423
2309	9	3424
2310	11	3421
2311	8	3425
2312	14	3419
2313	10	3423
2314	9	3424
2315	4	3428
2316	5	3428
2317	10	3423
2318	6	3427
2319	5	3428
2320	10	3423
2321	8	3425
2322	8	3425
2323	7	3426
2324	8	3425
2325	5	3428
2326	10	3423
2327	6	3427
2328	8	3424
2329	6	3427
2330	11	3422
2331	5	3428
2332	8	3425
2333	9	3424
2334	9	3424
2335	7	3426
2336	11	3422
2337	12	3421
2338	10	3423
2339	8	3425
2340	11	3422
2341	10	3422
2342	5	3428
2343	4	3424
2344	2	3430
2345	8	3425
2346	10	3422
2347	11	3421
2348	9	3424
2349	8	3425
2350	8	3425
2351	7	3426
2352	6	3427
2353	7	3426
2354	5	3428
2355	4	3429
2356	7	3426
2357	8	3425
2358	8	3425
2359	13	3420
2360	10	3422
2361	13	3420
2362	9	3424
2363	9	3424
2364	8	3425
2365	8	3425
2366	7	3426
2367	8	3425
2368	9	3424
2369	11	3422
2370	8	3425
2371	3	3430
2372	10	3423
2373	8	3425
2374	8	3425
2375	8	3425
2376	8	3419
2377	9	3424
2378	8	3425
2379	9	3423
2380	6	3427
2381	9	3424
2382	7	3426
2383	5	3428
2384	5	3428
2385	11	3422
2386	5	3428
2387	9	3424
2388	9	3424
2389	11	3422
2390	10	3423
2391	8	3425
2392	8	3424
2393	3	3429
2394	15	3418
2395	10	3423
2396	12	3421
2397	8	3425
2398	6	3426
2399	11	3422
2400	6	3427
2401	9	3424
2402	11	3422
2403	4	3429
2404	9	3424
2405	7	3426
2406	13	3419
2407	9	3424
2408	5	3428
2409	10	3417
2410	5	3428
2411	7	3426
2412	11	3417
2413	10	3423
2414	8	3424
2415	13	3420
2416	9	3424
2417	12	3421
2418	10	3423
2419	8	3425
2420	7	3426
2421	11	3421
2422	4	3429
2423	7	3425
2424	8	3425
2425	8	3425
2426	6	3427
2427	7	3426
2428	7	3426
2429	9	3424
2430	7	3426
2431	7	3425
2432	5	3428
2433	4	3428
2434	9	3423
2435	10	3423
2436	9	3423
2437	5	3428
2438	11	3422
2439	5	3428
2440	11	3422
2441	10	3423
2442	5	3428
2443	8	3425
2444	6	3427
2445	8	3425
2446	9	3424
2447	10	3423
2448	12	3421
2449	11	3422
2450	3	3430
2451	10	3423
2452	5	3428
2453	10	3422
2454	12	3421
2455	6	3427
2456	14	3419
2457	12	3420
2458	11	3422
2459	8	3425
2460	9	3424
2461	10	3423
2462	8	3425
2463	9	3423
2464	9	3424
2465	8	3419
2466	12	3420
2467	7	3425
2468	6	3427
2469	9	3424
2470	10	3423
2471	6	3427
2472	8	3424
2473	7	3426
2474	12	3420
2475	12	3419
2476	12	3421
2477	7	3426
2478	7	3426
2479	12	3421
2480	8	3425
2481	10	3423
2482	11	3422
2483	8	3425
2484	8	3425
2485	4	3428
2486	9	3424
2487	7	3425
2488	9	3424
2489	10	3423
2490	8	3424
2491	7	3426
2492	11	3422
2493	5	3428
2494	8	3425
2495	6	3427
2496	10	3423
2497	3	3430
2498	14	3419
2499	8	3424
2500	8	3425
2501	6	3426
2502	9	3424
2503	4	3428
2504	10	3422
2505	6	3427
2506	7	3426
2507	9	3424
2508	6	3426
2509	9	3424
2510	10	3423
2511	13	3420
2512	7	3425
2513	6	3427
2514	8	3425
2515	10	3422
2516	11	3421
2517	8	3425
2518	9	3423
2519	13	3419
2520	7	3426
2521	11	3422
2522	7	3426
2523	10	3423
2524	10	3423
2525	15	3417
2526	10	3423
2527	9	3418
2528	8	3425
2529	9	3422
2530	9	3424
2531	6	3426
2532	7	3426
2533	10	3423
2534	14	3419
2535	7	3426
2536	12	3421
2537	7	3426
2538	6	3427
2539	6	3427
2540	12	3421
2541	8	3425
2542	9	3424
2543	10	3423
2544	7	3426
2545	10	3423
2546	9	3424
2547	8	3425
2548	8	3425
2549	10	3423
2550	7	3426
2551	8	3425
2552	11	3422
2553	12	3420
2554	7	3426
2555	6	3426
2556	10	3423
2557	5	3428
2558	13	3420
2559	9	3424
2560	4	3429
2561	8	3425
2562	7	3426
2563	13	3420
2564	9	3424
2565	9	3424
2566	9	3424
2567	12	3421
2568	9	3424
2569	5	3428
2570	8	3424
2571	11	3422
2572	9	3424
2573	10	3421
2574	9	3424
2575	10	3423
2576	11	3422
2577	5	3427
2578	9	3424
2579	7	3424
2580	11	3422
2581	7	3426
2582	9	3424
2583	16	3417
2584	11	3422
2585	6	3427
2586	12	3420
2587	6	3427
2588	10	3423
2589	5	3428
2590	8	3425
2591	9	3424
2592	8	3425
2593	7	3425
2594	11	3422
2595	9	3424
2596	8	3425
2597	7	3426
2598	8	3425
2599	7	3426
2600	13	3419
2601	7	3426
2602	5	3428
2603	8	3425
2604	8	3424
2605	9	3424
2606	7	3426
2607	7	3420
2608	7	3426
2609	11	3422
2610	7	3425
2611	12	3420
2612	7	3426
2613	8	3425
2614	11	3422
2615	12	3421
2616	12	3421
2617	11	3422
2618	3	3430
2619	10	3423
2620	8	3425
2621	7	3426
2622	13	3420
2623	11	3422
2624	4	3429
2625	7	3426
2626	7	3426
2627	8	3424
2628	2	3425
2629	13	3420
2630	11	3422
2631	8	3424
2632	10	3423
2633	4	3429
2634	9	3424
2635	13	3420
2636	8	3424
2637	7	3426
2638	16	3417
2639	6	3427
2640	7	3426
2641	12	3421
2642	10	3423
2643	8	3424
2644	7	3426
2645	4	3429
2646	10	3418
2647	7	3426
2648	11	3422
2649	11	3422
2650	9	3424
2651	15	3418
2652	6	3427
2653	9	3424
2654	10	3423
2655	10	3423
2656	8	3425
2657	7	3426
2658	10	3423
2659	6	3427
2660	9	3424
2661	7	3426
2662	11	3421
2663	11	3422
2664	11	3421
2665	6	3427
2666	15	3418
2667	15	3405
2668	9	3424
2669	12	3420
2670	12	3421
2671	11	3422
2672	9	3424
2673	12	3421
2674	14	3419
2675	10	3423
2676	8	3425
2677	10	3423
2678	9	3424
2679	11	3422
2680	5	3428
2681	12	3421
2682	9	3424
2683	13	3420
2684	8	3425
2685	7	3426
2686	8	3425
2687	12	3420
2688	12	3421
2689	11	3422
2690	11	3421
2691	9	3424
2692	7	3426
2693	18	3414
2694	10	3423
2695	8	3425
2696	8	3425
2697	10	3421
2698	6	3427
2699	7	3426
2700	13	3420
2701	8	3425
2702	8	3425
2703	10	3423
2704	5	3428
2705	8	3425
2706	10	3423
2707	8	3425
2708	9	3424
2709	9	3424
2710	10	3423
2711	6	3427
2712	8	3425
2713	5	3428
2714	11	3422
2715	5	3428
2716	7	3426
2717	14	3419
2718	8	3425
2719	12	3421
2720	5	3428
2721	10	3423
2722	9	3424
2723	9	3424
2724	12	3421
2725	11	3422
2726	9	3423
2727	9	3424
2728	10	3423
2729	13	3420
2730	9	3424
2731	8	3425
2732	12	3421
2733	11	3422
2734	13	3420
2735	6	3427
2736	9	3424
2737	7	3426
2738	7	3426
2739	11	3422
2740	12	3421
2741	8	3425
2742	14	3418
2743	9	3424
2744	8	3424
2745	13	3420
2746	8	3425
2747	12	3421
2748	13	3420
2749	8	3425
2750	5	3428
2751	8	3425
2752	10	3423
2753	7	3426
2754	8	3425
2755	7	3426
2756	15	3418
2757	9	3424
2758	10	3423
2759	10	3423
2760	17	3416
2761	9	3424
2762	11	3422
2763	15	3418
2764	8	3425
2765	10	3423
2766	9	3423
2767	10	3422
2768	9	3424
2769	8	3425
2770	7	3426
2771	7	3426
2772	10	3423
2773	10	3423
2774	11	3422
2775	10	3423
2776	11	3416
2777	11	3422
2778	11	3421
2779	11	3422
2780	12	3421
2781	10	3423
2782	12	3420
2783	6	3427
2784	11	3422
2785	13	3420
2786	10	3418
2787	17	3411
2788	12	3421
2789	10	3423
2790	10	3423
2791	10	3423
2792	10	3423
2793	6	3426
2794	13	3412
2795	11	3421
2796	15	3418
2797	11	3421
2798	10	3423
2799	6	3427
2800	9	3424
2801	10	3423
2802	8	3425
2803	12	3420
2804	9	3424
2805	10	3423
2806	14	3419
2807	7	3426
2808	12	3421
2809	9	3424
2810	7	3426
2811	15	3418
2812	8	3424
2813	12	3421
2814	8	3425
2815	7	3426
2816	12	3421
2817	11	3422
2818	12	3421
2819	8	3425
2820	7	3426
2821	8	3425
2822	8	3425
2823	5	3428
2824	7	3426
2825	7	3426
2826	11	3422
2827	13	3420
2828	9	3423
2829	7	3426
2830	7	3425
2831	9	3424
2832	12	3421
2833	10	3423
2834	13	3420
2835	11	3422
2836	10	3423
2837	11	3422
2838	7	3426
2839	11	3422
2840	11	3422
2841	12	3420
2842	13	3420
2843	11	3422
2844	10	3423
2845	19	3414
2846	9	3424
2847	6	3426
2848	8	3425
2849	7	3426
2850	5	3428
2851	10	3423
2852	10	3423
2853	5	3428
2854	11	3420
2855	7	3426
2856	15	3418
2857	13	3420
2858	11	3422
2859	7	3426
2860	8	3425
2861	12	3420
2862	6	3427
2863	7	3425
2864	15	3418
2865	17	3416
2866	10	3423
2867	9	3424
2868	16	3416
2869	7	3426
2870	11	3422
2871	11	3422
2872	6	3427
2873	7	3425
2874	15	3418
2875	3	3430
2876	10	3423
2877	6	3427
2878	8	3425
2879	10	3423
2880	8	3425
2881	6	3427
2882	14	3419
2883	6	3425
2884	6	3427
2885	5	3428
2886	8	3425
2887	9	3424
2888	8	3425
2889	11	3422
2890	7	3426
2891	11	3422
2892	9	3423
2893	7	3425
2894	4	3429
2895	11	3422
2896	10	3423
2897	13	3420
2898	9	3424
2899	8	3425
2900	12	3421
2901	14	3419
2902	9	3424
2903	12	3421
2904	10	3421
2905	8	3425
2906	4	3429
2907	5	3428
2908	8	3419
2909	8	3425
2910	10	3423
2911	10	3423
2912	13	3420
2913	4	3429
2914	9	3424
2915	11	3422
2916	7	3425
2917	8	3425
2918	9	3424
2919	10	3423
2920	9	3424
2921	7	3426
2922	6	3426
2923	7	3426
2924	8	3425
2925	5	3427
2926	5	3428
2927	12	3420
2928	7	3426
2929	8	3425
2930	9	3418
2931	11	3422
2932	7	3426
2933	8	3425
2934	6	3427
2935	10	3423
2936	4	3429
2937	11	3420
2938	5	3428
2939	14	3417
2940	7	3426
2941	5	3427
2942	6	3427
2943	16	3416
2944	7	3425
2945	11	3422
2946	10	3423
2947	8	3418
2948	9	3423
2949	9	3418
2950	7	3426
2951	6	3427
2952	9	3424
2953	12	3420
2954	9	3424
2955	10	3423
2956	12	3421
2957	7	3426
2958	8	3425
2959	11	3415
2960	16	3417
2961	10	3422
2962	11	3421
2963	10	3422
2964	9	3424
2965	13	3419
2966	8	3425
2967	9	3424
2968	7	3426
2969	10	3423
2970	7	3425
2971	8	3424
2972	8	3425
2973	12	3421
2974	9	3424
2975	12	3421
2976	8	3424
2977	12	3420
2978	6	3427
2979	6	3427
2980	6	3427
2981	10	3423
2982	11	3422
2983	11	3421
2984	10	3423
2985	10	3423
2986	8	3424
2987	5	3428
2988	9	3424
2989	8	3425
2990	12	3421
2991	11	3422
2992	8	3424
2993	10	3421
2994	7	3425
2995	10	3423
2996	5	3428
2997	12	3420
2998	5	3428
2999	11	3421
3000	7	3421
3001	9	3423
3002	7	3426
3003	8	3425
3004	8	3425
3005	8	3424
3006	9	3424
3007	8	3425
3008	8	3425
3009	13	3418
3010	10	3423
3011	9	3424
3012	9	3423
3013	12	3419
3014	9	3424
3015	13	3418
3016	8	3425
3017	9	3424
3018	10	3417
3019	7	3426
3020	11	3422
3021	10	3423
3022	7	3426
3023	11	3422
3024	12	3421
3025	5	3428
3026	9	3424
3027	12	3420
3028	11	3416
3029	5	3428
3030	5	3428
3031	7	3426
3032	7	3426
3033	13	3419
3034	4	3429
3035	9	3424
3036	11	3421
3037	6	3420
3038	7	3426
3039	10	3423
3040	10	3423
3041	9	3424
3042	8	3425
3043	7	3426
3044	10	3422
3045	6	3427
3046	9	3424
3047	10	3423
3048	8	3425
3049	10	3423
3050	12	3416
3051	8	3425
3052	8	3425
3053	9	3424
3054	10	3423
3055	9	3424
3056	15	3418
3057	8	3425
3058	6	3427
3059	9	3423
3060	8	3424
3061	8	3425
3062	7	3426
3063	12	3421
3064	5	3428
3065	6	3427
3066	10	3423
3067	4	3429
3068	9	3424
3069	7	3426
3070	4	3429
3071	8	3424
3072	9	3424
3073	10	3423
3074	8	3425
3075	15	3418
3076	9	3424
3077	6	3427
3078	8	3425
3079	9	3424
3080	9	3424
3081	9	3424
3082	12	3421
3083	8	3424
3084	9	3424
3085	13	3420
3086	10	3423
3087	11	3422
3088	12	3421
3089	14	3419
3090	5	3428
3091	12	3419
3092	10	3423
3093	12	3421
3094	12	3421
3095	11	3422
3096	10	3423
3097	14	3419
3098	7	3426
3099	6	3427
3100	7	3426
3101	10	3423
3102	13	3420
3103	17	3415
3104	11	3422
3105	9	3423
3106	9	3424
3107	10	3423
3108	9	3423
3109	15	3418
3110	10	3422
3111	9	3424
3112	9	3424
3113	10	3423
3114	12	3421
3115	8	3425
3116	6	3421
3117	12	3420
3118	9	3424
3119	10	3423
3120	6	3427
3121	8	3425
3122	6	3427
3123	9	3424
3124	10	3423
3125	13	3419
3126	9	3424
3127	9	3424
3128	11	3422
3129	7	3426
3130	11	3422
3131	7	3426
3132	6	3427
3133	5	3428
3134	6	3427
3135	9	3424
3136	10	3423
3137	12	3421
3138	8	3423
3139	9	3424
3140	5	3428
3141	4	3429
3142	8	3425
3143	6	3427
3144	9	3424
3145	12	3420
3146	4	3429
3147	11	3422
3148	8	3425
3149	4	3429
3150	9	3423
3151	10	3423
3152	10	3423
3153	14	3417
3154	7	3426
3155	7	3426
3156	10	3423
3157	6	3426
3158	10	3423
3159	7	3426
3160	7	3426
3161	8	3425
3162	7	3426
3163	11	3422
3164	8	3425
3165	5	3428
3166	12	3421
3167	12	3419
3168	7	3421
3169	10	3423
3170	9	3423
3171	8	3425
3172	3	3430
3173	12	3421
3174	12	3421
3175	8	3425
3176	8	3424
3177	12	3420
3178	8	3425
3179	11	3422
3180	13	3419
3181	14	3419
3182	13	3420
3183	12	3421
3184	8	3425
3185	11	3422
3186	8	3425
3187	9	3424
3188	12	3421
3189	10	3423
3190	12	3421
3191	5	3428
3192	11	3422
3193	8	3424
3194	9	3424
3195	11	3421
3196	7	3426
3197	9	3424
3198	7	3426
3199	9	3424
3200	10	3423
3201	5	3427
3202	10	3423
3203	10	3422
3204	10	3423
3205	9	3424
3206	10	3423
3207	8	3425
3208	8	3425
3209	7	3426
3210	5	3428
3211	9	3422
3212	4	3429
3213	9	3419
3214	10	3423
3215	12	3421
3216	9	3424
3217	10	3423
3218	9	3424
3219	8	3425
3220	8	3424
3221	7	3426
3222	12	3421
3223	6	3427
3224	10	3423
3225	10	3421
3226	8	3425
3227	11	3422
3228	10	3421
3229	12	3420
3230	4	3429
3231	11	3422
3232	8	3425
3233	9	3423
3234	8	3425
3235	12	3421
3236	12	3421
3237	10	3422
3238	6	3427
3239	7	3426
3240	7	3426
3241	10	3423
3242	7	3426
3243	17	3416
3244	8	3425
3245	12	3421
3246	11	3422
3247	6	3427
3248	9	3424
3249	10	3423
3250	8	3425
3251	7	3425
3252	7	3425
3253	5	3428
3254	10	3423
3255	13	3420
3256	10	3423
3257	7	3426
3258	7	3426
3259	9	3424
3260	8	3424
3261	7	3426
3262	12	3416
3263	15	3418
3264	11	3422
3265	12	3421
3266	8	3425
3267	10	3423
3268	8	3425
3269	10	3423
3270	9	3424
3271	13	3420
3272	8	3425
3273	11	3422
3274	9	3424
3275	9	3424
3276	10	3423
3277	3	3430
3278	6	3427
3279	8	3425
3280	7	3426
3281	4	3429
3282	6	3427
3283	10	3417
3284	9	3424
3285	4	3429
3286	8	3425
3287	10	3423
3288	7	3426
3289	11	3422
3290	11	3422
3291	9	3423
3292	11	3422
3293	5	3426
3294	10	3423
3295	12	3421
3296	10	3423
3297	11	3422
3298	12	3421
3299	14	3419
3300	9	3424
3301	10	3423
3302	14	3419
3303	11	3422
3304	3	3430
3305	7	3426
3306	7	3426
3307	10	3423
3308	8	3425
3309	7	3426
3310	7	3426
3311	11	3422
3312	8	3425
3313	12	3420
3314	9	3424
3315	6	3427
3316	11	3422
3317	7	3426
3318	6	3427
3319	7	3426
3320	7	3426
3321	7	3426
3322	11	3422
3323	11	3416
3324	8	3425
3325	8	3425
3326	11	3422
3327	12	3421
3328	6	3427
3329	12	3419
3330	9	3424
3331	6	3427
3332	10	3422
3333	10	3423
3334	8	3424
3335	14	3419
3336	6	3427
3337	7	3426
3338	6	3427
3339	7	3426
3340	9	3424
3341	9	3424
3342	7	3426
3343	5	3428
3344	10	3423
3345	7	3425
3346	9	3424
3347	6	3427
3348	9	3424
3349	9	3424
3350	8	3424
3351	10	3423
3352	12	3416
3353	11	3422
3354	13	3420
3355	7	3426
3356	13	3420
3357	9	3424
3358	10	3423
3359	5	3428
3360	11	3422
3361	9	3424
3362	3	3430
3363	3	3430
3364	14	3414
3365	10	3423
3366	8	3425
3367	8	3425
3368	8	3425
3369	8	3425
3370	10	3423
3371	8	3425
3372	10	3423
3373	5	3428
3374	10	3423
3375	9	3424
3376	8	3425
3377	10	3423
3378	7	3426
3379	8	3425
3380	6	3427
3381	9	3424
3382	8	3425
3383	9	3424
3384	13	3420
3385	4	3429
3386	7	3426
3387	4	3429
3388	6	3427
3389	11	3422
3390	7	3426
3391	6	3427
3392	11	3422
3393	10	3423
3394	9	3424
3395	7	3426
3396	5	3428
3397	7	3426
3398	10	3423
3399	4	3429
3400	12	3421
3401	9	3424
3402	5	3428
3403	9	3424
3404	5	3428
3405	7	3426
3406	5	3428
3407	13	3419
3408	8	3425
3409	9	3424
3410	8	3424
3411	9	3424
3412	9	3424
3413	7	3426
3414	11	3422
3415	9	3424
3416	7	3426
3417	10	3423
3418	7	3425
3419	7	3426
3420	5	3428
3421	10	3423
3422	9	3423
3423	11	3422
3424	3	3430
3425	10	3423
3426	4	3429
3427	4	3429
3428	7	3426
3429	5	3428
3430	7	3426
3431	10	3423
3432	8	3425
3433	8	3425
3434	7	3425
3435	10	3422
3436	6	3427
3437	5	3428
3438	9	3424
3439	13	3420
3440	6	3427
3441	8	3424
3442	3	3430
3443	5	3428
3444	14	3419
3445	4	3429
3446	6	3427
3447	10	3423
3448	6	3427
3449	9	3424
3450	4	3429
3451	13	3418
3452	10	3423
3453	7	3425
3454	9	3423
3455	7	3426
3456	2	3431
3457	6	3427
3458	7	3425
3459	4	3429
3460	11	3422
3461	7	3426
3462	11	3422
3463	2	3431
3464	5	3428
3465	9	3424
3466	7	3426
3467	3	3430
3468	10	3413
3469	7	3426
3470	9	3418
3471	7	3425
3472	9	3424
3473	9	3424
3474	7	3426
3475	10	3423
3476	6	3427
3477	9	3424
3478	12	3421
3479	13	3419
3480	6	3427
3481	8	3425
3482	5	3428
3483	8	3425
3484	9	3424
3485	9	3424
3486	6	3427
3487	12	3421
3488	4	3429
3489	6	3427
3490	12	3419
3491	9	3424
3492	11	3421
3493	12	3421
3494	11	3422
3495	10	3423
3496	10	3423
3497	11	3421
3498	6	3426
3499	9	3424
3500	6	3427
3501	14	3419
3502	9	3424
3503	11	3420
3504	8	3425
3505	10	3423
3506	6	3427
3507	8	3425
3508	11	3421
3509	8	3424
3510	6	3427
3511	12	3421
3512	12	3421
3513	12	3421
3514	7	3426
3515	7	3426
3516	11	3422
3517	10	3423
3518	9	3424
3519	9	3424
3520	13	3420
3521	8	3425
3522	8	3425
3523	12	3421
3524	7	3426
3525	4	3429
3526	9	3424
3527	11	3422
3528	4	3429
3529	8	3425
3530	6	3427
3531	6	3427
3532	9	3424
3533	7	3426
3534	7	3426
3535	6	3427
3536	10	3423
3537	10	3423
3538	5	3428
3539	12	3421
3540	9	3424
3541	10	3423
3542	5	3428
3543	6	3427
3544	10	3423
3545	8	3424
3546	9	3424
3547	12	3421
3548	6	3427
3549	10	3423
3550	12	3421
3551	11	3422
3552	8	3425
3553	11	3422
3554	8	3425
3555	12	3421
3556	7	3426
3557	6	3427
3558	8	3425
3559	9	3423
3560	8	3425
3561	8	3425
3562	9	3424
3563	4	3429
3564	9	3424
3565	9	3424
3566	5	3428
3567	11	3422
3568	4	3429
3569	6	3427
3570	10	3423
3571	11	3422
3572	12	3421
3573	4	3429
3574	6	3427
3575	5	3428
3576	8	3423
3577	4	3429
3578	6	3427
3579	11	3421
3580	7	3426
3581	10	3423
3582	7	3426
3583	9	3424
3584	8	3425
3585	9	3424
3586	10	3423
3587	3	3430
3588	6	3427
3589	11	3422
3590	10	3423
3591	9	3424
3592	6	3427
3593	11	3422
3594	10	3422
3595	12	3421
3596	8	3425
3597	13	3420
3598	11	3422
3599	10	3423
3600	12	3421
3601	10	3422
3602	11	3422
3603	8	3425
3604	8	3425
