# Timestep	Num_Clusters	Max_Cluster_Size
207	18	3414
208	19	3414
209	6	3427
210	11	3422
211	11	3422
212	11	3422
213	11	3421
214	11	3422
215	10	3423
216	10	3421
217	12	3420
218	19	3408
219	15	3417
220	9	3424
221	13	3420
222	10	3423
223	18	3415
224	14	3419
225	8	3424
226	14	3419
227	15	3418
228	12	3421
229	13	3419
230	15	3418
231	13	3420
232	17	3416
233	13	3420
234	14	3418
235	8	3425
236	13	3420
237	17	3416
238	14	3419
239	15	3417
240	9	3418
241	13	3420
242	13	3420
243	7	3426
244	16	3416
245	16	3416
246	12	3421
247	16	3416
248	10	3421
249	14	3419
250	16	3416
251	11	3422
252	13	3420
253	11	3422
254	12	3420
255	11	3422
256	9	3424
257	15	3416
258	11	3422
259	15	3418
260	6	3427
261	4	3429
262	10	3422
263	15	3418
264	15	3417
265	12	3421
266	11	3421
267	12	3421
268	10	3423
269	15	3418
270	7	3420
271	13	3414
272	11	3422
273	8	3425
274	11	3416
275	11	3422
276	11	3422
277	6	3427
278	12	3421
279	14	3418
280	11	3421
281	10	3423
282	9	3424
283	17	3415
284	8	3424
285	10	3423
286	12	3421
287	11	3421
288	17	3415
289	12	3421
290	11	3422
291	13	3420
292	13	3420
293	13	3419
294	9	3423
295	10	3422
296	12	3420
297	12	3420
298	16	3417
299	11	3420
300	14	3417
301	10	3423
302	12	3421
303	13	3420
304	13	3420
305	8	3425
306	11	3422
307	11	3422
308	18	3414
309	13	3420
310	15	3418
311	11	3422
312	9	3424
313	11	3421
314	11	3416
315	8	3425
316	12	3421
317	13	3420
318	11	3422
319	12	3419
320	10	3423
321	14	3419
322	11	3422
323	12	3414
324	9	3424
325	7	3425
326	11	3422
327	9	3424
328	9	3424
329	12	3416
330	7	3426
331	13	3419
332	16	3417
333	11	3422
334	8	3425
335	9	3424
336	7	3425
337	9	3424
338	7	3426
339	5	3428
340	10	3423
341	11	3422
342	12	3421
343	7	3426
344	13	3420
345	12	3421
346	12	3421
347	10	3423
348	11	3422
349	12	3421
350	4	3429
351	9	3424
352	16	3416
353	12	3421
354	5	3428
355	10	3423
356	8	3425
357	9	3424
358	11	3422
359	15	3418
360	11	3422
361	6	3427
362	13	3420
363	9	3424
364	10	3423
365	9	3423
366	13	3420
367	12	3421
368	12	3421
369	10	3422
370	9	3424
371	11	3422
372	13	3420
373	11	3421
374	14	3419
375	10	3423
376	11	3422
377	10	3422
378	15	3412
379	12	3415
380	11	3422
381	12	3421
382	8	3425
383	8	3425
384	12	3421
385	12	3420
386	15	3418
387	12	3421
388	13	3420
389	9	3423
390	21	3411
391	9	3424
392	10	3423
393	12	3421
394	9	3424
395	6	3427
396	7	3426
397	7	3425
398	8	3424
399	12	3421
400	10	3423
401	12	3421
402	14	3419
403	16	3417
404	17	3416
405	13	3420
406	11	3416
407	15	3418
408	10	3423
409	11	3422
410	11	3421
411	10	3423
412	11	3422
413	10	3423
414	7	3426
415	8	3425
416	12	3421
417	9	3424
418	11	3422
419	10	3423
420	12	3421
421	8	3425
422	14	3418
423	14	3419
424	10	3417
425	10	3423
426	10	3423
427	13	3418
428	10	3423
429	11	3421
430	10	3423
431	9	3423
432	15	3418
433	6	3427
434	8	3425
435	14	3419
436	13	3420
437	9	3424
438	12	3421
439	8	3425
440	14	3419
441	12	3421
442	11	3422
443	14	3418
444	10	3423
445	10	3421
446	12	3421
447	12	3413
448	12	3421
449	15	3417
450	12	3421
451	17	3416
452	7	3425
453	14	3419
454	9	3423
455	10	3423
456	8	3425
457	12	3421
458	12	3416
459	9	3424
460	15	3418
461	14	3419
462	15	3418
463	15	3417
464	12	3421
465	7	3426
466	11	3422
467	14	3419
468	12	3421
469	15	3418
470	9	3423
471	14	3419
472	8	3424
473	11	3422
474	8	3425
475	13	3419
476	8	3425
477	15	3418
478	10	3423
479	10	3423
480	10	3423
481	10	3423
482	8	3425
483	6	3426
484	9	3424
485	9	3422
486	12	3421
487	8	3425
488	5	3428
489	9	3424
490	14	3419
491	9	3424
492	10	3423
493	11	3422
494	12	3421
495	9	3424
496	9	3424
497	14	3419
498	11	3422
499	10	3422
500	9	3423
501	11	3421
502	9	3424
503	10	3423
504	10	3423
505	15	3417
506	9	3423
507	8	3420
508	13	3420
509	15	3418
510	8	3425
511	7	3426
512	10	3422
513	10	3423
514	7	3426
515	9	3424
516	9	3418
517	8	3425
518	10	3423
519	11	3422
520	7	3426
521	7	3426
522	8	3418
523	14	3419
524	12	3421
525	7	3426
526	7	3426
527	14	3419
528	7	3426
529	13	3420
530	8	3424
531	7	3426
532	16	3417
533	8	3425
534	10	3423
535	14	3419
536	9	3424
537	13	3420
538	16	3417
539	12	3421
540	9	3424
541	12	3421
542	8	3425
543	16	3416
544	11	3422
545	12	3420
546	8	3425
547	14	3419
548	10	3423
549	10	3422
550	12	3420
551	9	3424
552	15	3417
553	9	3424
554	13	3420
555	14	3419
556	15	3418
557	11	3421
558	12	3419
559	12	3421
560	7	3426
561	8	3425
562	11	3422
563	11	3421
564	21	3412
565	13	3420
566	12	3420
567	8	3425
568	8	3425
569	7	3426
570	11	3422
571	10	3423
572	12	3420
573	9	3424
574	14	3419
575	11	3422
576	7	3425
577	15	3418
578	8	3419
579	12	3421
580	10	3423
581	15	3418
582	11	3421
583	9	3424
584	12	3419
585	12	3421
586	18	3414
587	12	3421
588	14	3418
589	10	3423
590	7	3426
591	9	3424
592	8	3425
593	12	3421
594	9	3424
595	13	3420
596	9	3424
597	12	3421
598	9	3423
599	8	3425
600	6	3427
601	7	3426
602	12	3421
603	11	3422
604	8	3425
605	7	3424
606	8	3425
607	15	3417
608	7	3426
609	11	3422
610	9	3424
611	13	3420
612	7	3426
613	9	3424
614	9	3423
615	11	3422
616	8	3425
617	8	3425
618	12	3421
619	9	3424
620	12	3420
621	11	3422
622	13	3420
623	11	3422
624	6	3426
625	9	3424
626	18	3415
627	10	3423
628	9	3424
629	13	3420
630	9	3424
631	11	3422
632	8	3425
633	7	3426
634	11	3422
635	9	3424
636	14	3419
637	12	3421
638	15	3418
639	12	3421
640	12	3421
641	10	3421
642	11	3422
643	7	3425
644	9	3424
645	8	3425
646	8	3425
647	12	3421
648	11	3422
649	16	3417
650	10	3423
651	9	3424
652	12	3415
653	15	3418
654	10	3423
655	17	3411
656	12	3420
657	12	3420
658	8	3425
659	8	3425
660	17	3416
661	13	3420
662	17	3416
663	8	3425
664	4	3429
665	9	3424
666	11	3422
667	6	3426
668	11	3422
669	9	3424
670	18	3414
671	9	3424
672	12	3420
673	8	3425
674	9	3424
675	9	3424
676	11	3422
677	11	3422
678	10	3423
679	11	3422
680	9	3424
681	12	3420
682	9	3424
683	8	3425
684	8	3425
685	9	3424
686	11	3422
687	10	3423
688	13	3420
689	12	3421
690	19	3414
691	13	3420
692	7	3426
693	13	3420
694	13	3420
695	10	3423
696	12	3421
697	10	3423
698	11	3421
699	11	3421
700	10	3423
701	12	3421
702	4	3429
703	4	3429
704	6	3427
705	10	3417
706	14	3419
707	12	3421
708	5	3428
709	10	3423
710	12	3421
711	11	3422
712	12	3421
713	12	3421
714	7	3425
715	11	3422
716	17	3416
717	10	3422
718	12	3421
719	8	3425
720	7	3425
721	8	3425
722	6	3427
723	10	3423
724	9	3424
725	9	3424
726	8	3425
727	9	3424
728	12	3421
729	15	3418
730	11	3422
731	15	3418
732	13	3420
733	8	3420
734	13	3420
735	11	3422
736	12	3421
737	8	3425
738	10	3423
739	9	3424
740	13	3420
741	8	3425
742	12	3421
743	7	3426
744	12	3421
745	10	3423
746	13	3420
747	8	3425
748	14	3418
749	8	3425
750	11	3422
751	10	3423
752	10	3422
753	11	3422
754	12	3420
755	13	3420
756	6	3427
757	9	3424
758	13	3420
759	17	3416
760	13	3420
761	10	3416
762	11	3422
763	9	3424
764	9	3424
765	11	3421
766	10	3423
767	8	3425
768	13	3420
769	9	3424
770	10	3423
771	11	3422
772	11	3422
773	9	3424
774	12	3421
775	11	3422
776	11	3422
777	9	3423
778	9	3424
779	4	3429
780	12	3420
781	9	3424
782	7	3426
783	11	3422
784	5	3426
785	8	3425
786	11	3422
787	13	3420
788	14	3419
789	9	3424
790	9	3424
791	12	3420
792	7	3425
793	8	3425
794	14	3419
795	12	3415
796	12	3421
797	7	3425
798	11	3421
799	9	3424
800	10	3423
801	10	3423
802	9	3424
803	8	3425
804	15	3417
805	11	3422
806	11	3422
807	10	3423
808	5	3428
809	11	3422
810	7	3425
811	11	3416
812	9	3424
813	3	3430
814	11	3422
815	19	3414
816	14	3418
817	12	3421
818	13	3420
819	13	3420
820	13	3420
821	13	3420
822	10	3423
823	11	3422
824	11	3422
825	9	3424
826	13	3420
827	13	3420
828	8	3425
829	14	3419
830	8	3425
831	9	3424
832	14	3419
833	18	3415
834	12	3421
835	8	3425
836	9	3424
837	10	3423
838	8	3424
839	13	3420
840	14	3419
841	6	3427
842	5	3428
843	13	3420
844	9	3424
845	11	3422
846	8	3425
847	7	3426
848	13	3414
849	15	3411
850	13	3420
851	10	3422
852	8	3425
853	7	3426
854	4	3429
855	11	3422
856	11	3422
857	8	3425
858	7	3426
859	10	3423
860	10	3423
861	7	3426
862	9	3424
863	11	3422
864	12	3421
865	10	3423
866	12	3421
867	13	3420
868	8	3425
869	13	3419
870	10	3423
871	13	3418
872	9	3424
873	6	3427
874	10	3423
875	11	3422
876	8	3424
877	15	3418
878	13	3420
879	10	3423
880	7	3425
881	13	3420
882	4	3429
883	10	3423
884	9	3424
885	12	3421
886	12	3421
887	5	3428
888	9	3424
889	10	3422
890	4	3428
891	8	3425
892	9	3424
893	11	3422
894	12	3421
895	12	3421
896	10	3422
897	13	3420
898	9	3424
899	12	3421
900	6	3427
901	8	3425
902	12	3421
903	9	3423
904	6	3427
905	13	3420
906	11	3422
907	10	3422
908	11	3422
909	11	3422
910	12	3420
911	5	3428
912	10	3423
913	9	3424
914	10	3423
915	8	3425
916	10	3423
917	8	3425
918	10	3423
919	14	3419
920	13	3420
921	9	3424
922	12	3420
923	8	3425
924	11	3422
925	8	3425
926	12	3421
927	9	3424
928	13	3419
929	9	3424
930	8	3425
931	9	3424
932	7	3426
933	11	3422
934	13	3420
935	14	3419
936	9	3424
937	8	3425
938	10	3423
939	14	3418
940	8	3425
941	9	3424
942	9	3424
943	11	3422
944	5	3428
945	9	3424
946	13	3420
947	13	3419
948	13	3420
949	7	3426
950	14	3419
951	8	3425
952	9	3424
953	6	3426
954	10	3423
955	10	3423
956	10	3422
957	8	3425
958	7	3426
959	13	3420
960	6	3427
961	8	3425
962	9	3424
963	10	3423
964	8	3425
965	9	3424
966	12	3421
967	9	3424
968	7	3425
969	11	3422
970	11	3422
971	13	3420
972	12	3418
973	14	3419
974	7	3426
975	9	3424
976	11	3422
977	16	3417
978	12	3420
979	13	3420
980	12	3420
981	12	3421
982	11	3422
983	8	3424
984	12	3421
985	8	3425
986	9	3424
987	13	3420
988	12	3421
989	11	3422
990	9	3424
991	8	3425
992	6	3427
993	9	3423
994	8	3425
995	9	3418
996	15	3418
997	8	3425
998	10	3423
999	9	3424
1000	12	3421
1001	10	3423
1002	11	3422
1003	13	3420
1004	8	3425
1005	9	3423
1006	10	3423
1007	10	3423
1008	15	3417
1009	13	3420
1010	7	3426
1011	6	3427
1012	11	3422
1013	9	3424
1014	8	3425
1015	12	3420
1016	10	3423
1017	9	3424
1018	8	3425
1019	12	3421
1020	11	3422
1021	8	3425
1022	14	3419
1023	12	3421
1024	7	3426
1025	11	3420
1026	8	3425
1027	7	3426
1028	10	3423
1029	7	3426
1030	4	3429
1031	7	3426
1032	10	3423
1033	9	3424
1034	12	3421
1035	10	3423
1036	14	3419
1037	10	3423
1038	8	3425
1039	7	3425
1040	9	3424
1041	6	3427
1042	16	3417
1043	8	3425
1044	9	3423
1045	7	3426
1046	12	3421
1047	11	3422
1048	11	3422
1049	6	3427
1050	8	3425
1051	14	3419
1052	6	3427
1053	12	3421
1054	10	3423
1055	15	3418
1056	12	3421
1057	12	3421
1058	6	3427
1059	21	3412
1060	11	3422
1061	12	3420
1062	11	3422
1063	11	3422
1064	8	3425
1065	7	3426
1066	6	3427
1067	11	3422
1068	11	3422
1069	8	3424
1070	6	3427
1071	4	3429
1072	12	3421
1073	8	3425
1074	6	3427
1075	11	3416
1076	5	3428
1077	9	3424
1078	13	3419
1079	5	3428
1080	10	3423
1081	12	3421
1082	8	3424
1083	10	3423
1084	12	3420
1085	10	3423
1086	9	3423
1087	8	3425
1088	13	3419
1089	15	3418
1090	5	3428
1091	8	3425
1092	6	3427
1093	12	3421
1094	9	3424
1095	12	3421
1096	10	3416
1097	8	3425
1098	9	3424
1099	11	3422
1100	13	3419
1101	8	3425
1102	10	3423
1103	9	3424
1104	7	3425
1105	12	3421
1106	7	3426
1107	6	3427
1108	9	3424
1109	6	3427
1110	6	3427
1111	11	3421
1112	10	3423
1113	8	3425
1114	10	3423
1115	13	3420
1116	8	3425
1117	12	3421
1118	7	3426
1119	8	3425
1120	10	3422
1121	12	3421
1122	14	3419
1123	14	3419
1124	7	3426
1125	12	3421
1126	10	3423
1127	8	3425
1128	5	3428
1129	9	3424
1130	13	3420
1131	12	3421
1132	13	3420
1133	7	3426
1134	10	3423
1135	9	3424
1136	3	3430
1137	7	3425
1138	7	3426
1139	10	3423
1140	9	3424
1141	6	3427
1142	12	3421
1143	10	3423
1144	10	3422
1145	12	3421
1146	9	3424
1147	10	3423
1148	9	3424
1149	9	3424
1150	12	3421
1151	8	3425
1152	12	3421
1153	9	3424
1154	13	3420
1155	10	3423
1156	9	3424
1157	8	3424
1158	9	3424
1159	9	3424
1160	6	3427
1161	13	3420
1162	10	3423
1163	14	3419
1164	13	3420
1165	9	3424
1166	6	3421
1167	7	3426
1168	11	3422
1169	15	3418
1170	10	3423
1171	8	3425
1172	7	3426
1173	9	3424
1174	16	3417
1175	10	3423
1176	11	3422
1177	10	3423
1178	8	3425
1179	13	3420
1180	7	3426
1181	11	3422
1182	10	3422
1183	6	3427
1184	9	3424
1185	13	3420
1186	13	3420
1187	11	3421
1188	9	3424
1189	9	3423
1190	11	3422
1191	11	3422
1192	9	3424
1193	14	3419
1194	8	3425
1195	6	3427
1196	15	3418
1197	9	3424
1198	12	3421
1199	10	3423
1200	8	3425
1201	10	3423
1202	6	3427
1203	10	3423
1204	11	3422
1205	9	3424
1206	13	3419
1207	8	3424
1208	10	3423
1209	9	3424
1210	11	3422
1211	6	3427
1212	11	3422
1213	12	3420
1214	12	3421
1215	8	3425
1216	10	3423
1217	9	3424
1218	8	3425
1219	13	3420
1220	10	3423
1221	9	3424
1222	13	3420
1223	9	3424
1224	8	3425
1225	11	3422
1226	9	3424
1227	9	3423
1228	8	3425
1229	11	3422
1230	6	3427
1231	13	3420
1232	14	3419
1233	8	3417
1234	10	3423
1235	13	3420
1236	9	3424
1237	9	3424
1238	10	3423
1239	9	3424
1240	10	3423
1241	10	3417
1242	12	3421
1243	5	3428
1244	13	3420
1245	6	3427
1246	9	3424
1247	11	3422
1248	14	3419
1249	11	3422
1250	12	3420
1251	15	3418
1252	11	3422
1253	9	3424
1254	3	3430
1255	10	3423
1256	9	3424
1257	13	3420
1258	13	3420
1259	9	3424
1260	14	3419
1261	7	3426
1262	5	3427
1263	10	3423
1264	12	3420
1265	13	3420
1266	11	3422
1267	12	3421
1268	8	3425
1269	10	3423
1270	6	3427
1271	6	3427
1272	5	3428
1273	5	3428
1274	12	3420
1275	7	3426
1276	8	3425
1277	8	3423
1278	11	3422
1279	11	3422
1280	12	3421
1281	8	3425
1282	12	3421
1283	7	3426
1284	19	3414
1285	10	3423
1286	10	3417
1287	15	3418
1288	14	3418
1289	9	3424
1290	5	3428
1291	9	3424
1292	5	3428
1293	8	3425
1294	15	3412
1295	9	3424
1296	7	3426
1297	9	3424
1298	9	3424
1299	5	3428
1300	17	3416
1301	11	3422
1302	7	3421
1303	11	3421
1304	10	3423
1305	12	3421
1306	11	3421
1307	12	3421
1308	7	3426
1309	8	3424
1310	5	3428
1311	11	3422
1312	6	3427
1313	10	3415
1314	9	3424
1315	9	3424
1316	6	3427
1317	14	3419
1318	8	3424
1319	13	3420
1320	6	3427
1321	9	3424
1322	6	3427
1323	10	3422
1324	9	3424
1325	4	3429
1326	13	3420
1327	13	3420
1328	13	3420
1329	12	3420
1330	12	3421
1331	11	3422
1332	12	3421
1333	8	3425
1334	7	3426
1335	8	3425
1336	16	3416
1337	13	3420
1338	12	3421
1339	10	3423
1340	8	3425
1341	15	3418
1342	16	3417
1343	12	3421
1344	12	3421
1345	9	3424
1346	11	3422
1347	11	3422
1348	16	3417
1349	13	3419
1350	11	3422
1351	9	3424
1352	14	3418
1353	13	3420
1354	13	3420
1355	6	3427
1356	9	3424
1357	6	3427
1358	12	3421
1359	11	3422
1360	13	3420
1361	12	3421
1362	4	3429
1363	6	3427
1364	9	3424
1365	8	3424
1366	13	3420
1367	9	3424
1368	11	3422
1369	16	3410
1370	10	3423
1371	15	3418
1372	12	3421
1373	14	3419
1374	13	3420
1375	7	3426
1376	13	3420
1377	13	3420
1378	13	3419
1379	9	3424
1380	14	3419
1381	9	3424
1382	8	3425
1383	9	3424
1384	11	3422
1385	14	3419
1386	10	3422
1387	11	3422
1388	9	3424
1389	14	3419
1390	9	3423
1391	11	3422
1392	11	3421
1393	11	3422
1394	8	3425
1395	5	3428
1396	14	3419
1397	12	3421
1398	14	3419
1399	14	3418
1400	8	3425
1401	11	3421
1402	10	3423
1403	8	3425
1404	8	3425
1405	11	3422
1406	11	3422
1407	7	3426
1408	10	3422
1409	12	3421
1410	10	3416
1411	5	3428
1412	11	3422
1413	11	3421
1414	8	3425
1415	11	3421
1416	11	3422
1417	13	3420
1418	11	3422
1419	14	3418
1420	14	3418
1421	10	3423
1422	14	3419
1423	17	3416
1424	14	3419
1425	13	3419
1426	11	3422
1427	16	3417
1428	11	3421
1429	7	3426
1430	15	3418
1431	12	3420
1432	9	3424
1433	13	3420
1434	7	3426
1435	9	3424
1436	15	3418
1437	14	3419
1438	11	3422
1439	15	3418
1440	16	3417
1441	10	3423
1442	11	3422
1443	11	3422
1444	10	3423
1445	10	3417
1446	9	3419
1447	15	3418
1448	7	3426
1449	7	3426
1450	12	3420
1451	14	3419
1452	8	3425
1453	9	3424
1454	13	3419
1455	17	3416
1456	8	3425
1457	11	3422
1458	12	3421
1459	14	3419
1460	11	3422
1461	15	3418
1462	16	3416
1463	12	3421
1464	10	3423
1465	12	3421
1466	9	3424
1467	8	3425
1468	15	3418
1469	12	3421
1470	9	3424
1471	14	3419
1472	14	3419
1473	10	3423
1474	9	3424
1475	12	3421
1476	10	3423
1477	14	3414
1478	12	3421
1479	20	3406
1480	14	3419
1481	12	3421
1482	13	3420
1483	10	3423
1484	14	3419
1485	6	3427
1486	13	3420
1487	10	3423
1488	14	3419
1489	11	3422
1490	10	3423
1491	10	3423
1492	7	3426
1493	10	3423
1494	10	3423
1495	13	3419
1496	11	3422
1497	12	3420
1498	12	3421
1499	10	3422
1500	14	3412
1501	10	3422
1502	12	3421
1503	10	3423
1504	16	3416
1505	8	3425
1506	10	3423
1507	19	3409
1508	12	3420
1509	10	3423
1510	13	3420
1511	10	3422
1512	6	3427
1513	10	3422
1514	6	3426
1515	12	3421
1516	9	3423
1517	15	3412
1518	13	3420
1519	10	3421
1520	13	3420
1521	12	3421
1522	14	3413
1523	7	3426
1524	10	3423
1525	9	3424
1526	11	3422
1527	10	3423
1528	8	3425
1529	9	3418
1530	13	3420
1531	11	3422
1532	5	3428
1533	10	3423
1534	6	3427
1535	14	3419
1536	8	3425
1537	13	3420
1538	9	3424
1539	9	3423
1540	16	3417
1541	10	3423
1542	13	3419
1543	12	3421
1544	8	3424
1545	5	3428
1546	13	3420
1547	10	3422
1548	15	3418
1549	11	3422
1550	15	3418
1551	13	3420
1552	10	3423
1553	11	3420
1554	8	3424
1555	12	3421
1556	12	3420
1557	7	3426
1558	8	3424
1559	10	3423
1560	13	3419
1561	11	3421
1562	5	3428
1563	10	3423
1564	9	3424
1565	19	3413
1566	9	3424
1567	15	3418
1568	17	3411
1569	9	3424
1570	11	3422
1571	11	3422
1572	7	3426
1573	14	3419
1574	11	3422
1575	16	3417
1576	13	3419
1577	13	3420
1578	8	3425
1579	11	3421
1580	10	3423
1581	15	3418
1582	8	3425
1583	12	3421
1584	13	3420
1585	14	3419
1586	13	3420
1587	8	3425
1588	10	3423
1589	13	3419
1590	9	3422
1591	11	3422
1592	11	3422
1593	13	3420
1594	12	3421
1595	7	3426
1596	11	3422
1597	8	3424
1598	10	3423
1599	7	3426
1600	11	3422
1601	12	3421
1602	12	3421
1603	10	3423
1604	10	3423
1605	9	3424
1606	7	3426
1607	16	3417
1608	13	3420
1609	10	3423
1610	12	3420
1611	5	3428
1612	12	3421
1613	13	3420
1614	12	3421
1615	9	3424
1616	11	3422
1617	10	3422
1618	11	3422
1619	6	3427
1620	9	3424
1621	11	3422
1622	8	3425
1623	7	3421
1624	12	3420
1625	8	3425
1626	12	3421
1627	14	3419
1628	9	3424
1629	14	3419
1630	10	3423
1631	9	3424
1632	11	3422
1633	9	3424
1634	11	3422
1635	10	3423
1636	11	3422
1637	10	3423
1638	8	3424
1639	5	3428
1640	11	3422
1641	15	3418
1642	8	3425
1643	6	3427
1644	10	3423
1645	10	3423
1646	6	3427
1647	8	3424
1648	12	3421
1649	8	3424
1650	8	3424
1651	9	3424
1652	10	3422
1653	15	3418
1654	9	3424
1655	15	3417
1656	11	3422
1657	10	3422
1658	9	3422
1659	11	3422
1660	11	3422
1661	9	3424
1662	9	3424
1663	7	3426
1664	10	3423
1665	14	3414
1666	20	3406
1667	15	3418
1668	13	3420
1669	14	3414
1670	13	3420
1671	4	3429
1672	10	3423
1673	8	3425
1674	6	3427
1675	9	3424
1676	8	3425
1677	15	3406
1678	11	3421
1679	9	3424
1680	16	3416
1681	8	3425
1682	7	3426
1683	9	3424
1684	17	3416
1685	8	3425
1686	8	3425
1687	10	3423
1688	14	3418
1689	11	3422
1690	11	3422
1691	8	3420
1692	6	3427
1693	13	3419
1694	9	3423
1695	9	3424
1696	8	3425
1697	11	3422
1698	11	3422
1699	9	3424
1700	6	3427
1701	12	3420
1702	10	3423
1703	12	3421
1704	10	3422
1705	12	3421
1706	11	3422
1707	10	3423
1708	14	3418
1709	12	3414
1710	13	3420
1711	15	3418
1712	13	3420
1713	6	3426
1714	8	3425
1715	13	3420
1716	12	3421
1717	9	3424
1718	8	3425
1719	13	3419
1720	12	3421
1721	6	3427
1722	10	3423
1723	11	3422
1724	9	3424
1725	10	3422
1726	9	3424
1727	4	3429
1728	9	3424
1729	9	3424
1730	9	3424
1731	14	3419
1732	10	3423
1733	9	3424
1734	9	3424
1735	5	3428
1736	9	3424
1737	10	3423
1738	5	3428
1739	13	3420
1740	9	3424
1741	13	3420
1742	10	3423
1743	8	3425
1744	10	3423
1745	7	3426
1746	12	3421
1747	10	3423
1748	6	3427
1749	10	3423
1750	9	3424
1751	9	3424
1752	10	3422
1753	8	3425
1754	9	3424
1755	12	3420
1756	10	3423
1757	14	3419
1758	6	3427
1759	11	3422
1760	7	3426
1761	14	3414
1762	11	3422
1763	7	3426
1764	16	3416
1765	15	3417
1766	17	3416
1767	12	3421
1768	11	3422
1769	13	3420
1770	7	3426
1771	7	3426
1772	9	3424
1773	9	3424
1774	11	3421
1775	9	3424
1776	12	3419
1777	6	3427
1778	14	3419
1779	7	3426
1780	14	3418
1781	16	3417
1782	9	3424
1783	9	3424
1784	11	3422
1785	9	3424
1786	13	3420
1787	13	3420
1788	15	3418
1789	15	3418
1790	13	3420
1791	8	3425
1792	12	3421
1793	14	3419
1794	17	3416
1795	10	3423
1796	6	3426
1797	7	3425
1798	10	3423
1799	10	3423
1800	18	3415
1801	16	3417
1802	7	3426
1803	9	3424
1804	10	3413
1805	10	3423
1806	11	3422
1807	11	3422
1808	9	3424
1809	13	3420
1810	12	3414
1811	9	3424
1812	12	3421
1813	12	3421
1814	11	3422
1815	4	3429
1816	7	3426
1817	10	3422
1818	10	3423
1819	11	3414
1820	9	3424
1821	12	3421
1822	12	3421
1823	7	3426
1824	14	3419
1825	7	3426
1826	11	3422
1827	6	3427
1828	11	3422
1829	13	3420
1830	10	3423
1831	4	3429
1832	9	3424
1833	11	3422
1834	11	3422
1835	11	3422
1836	11	3422
1837	11	3421
1838	13	3420
1839	5	3428
1840	9	3419
1841	7	3425
1842	6	3426
1843	9	3424
1844	12	3421
1845	10	3423
1846	10	3423
1847	9	3422
1848	11	3421
1849	10	3423
1850	9	3423
1851	12	3421
1852	11	3422
1853	9	3424
1854	9	3424
1855	11	3422
1856	13	3420
1857	7	3426
1858	12	3420
1859	14	3418
1860	9	3424
1861	6	3427
1862	12	3415
1863	13	3419
1864	12	3421
1865	9	3424
1866	11	3422
1867	7	3426
