Distance_A	g(r)_avg	g(r)_std
0.025000	0.000000	0.000000
0.075000	0.000000	0.000000
0.125000	0.000000	0.000000
0.175000	0.000000	0.000000
0.225000	0.000000	0.000000
0.275000	0.000000	0.000000
0.325000	0.000000	0.000000
0.375000	0.000000	0.000000
0.425000	0.000000	0.000000
0.475000	0.000000	0.000000
0.525000	0.000000	0.000000
0.575000	0.000000	0.000000
0.625000	0.000000	0.000000
0.675000	0.000000	0.000000
0.725000	0.000000	0.000000
0.775000	0.000000	0.000000
0.825000	0.000000	0.000000
0.875000	0.000000	0.000000
0.925000	0.000000	0.000000
0.975000	0.000000	0.000000
1.025000	0.000000	0.000000
1.075000	0.000000	0.000000
1.125000	0.000000	0.000000
1.175000	0.000000	0.000000
1.225000	0.000000	0.000000
1.275000	0.000000	0.000000
1.325000	0.000000	0.000000
1.375000	0.000000	0.000000
1.425000	0.000000	0.000000
1.475000	0.000000	0.000000
1.525000	0.000000	0.000000
1.575000	0.000000	0.000000
1.625000	0.000114	0.000140
1.675000	0.175975	0.017343
1.725000	6.147918	0.464883
1.775000	14.548030	0.927324
1.825000	19.839875	1.027321
1.875000	32.333859	0.860786
1.925000	34.614355	1.159510
1.975000	25.724719	0.558035
2.025000	14.684306	0.356367
2.075000	7.013286	0.341719
2.125000	3.029967	0.232493
2.175000	1.272878	0.127588
2.225000	0.565502	0.059571
2.275000	0.274985	0.022809
2.325000	0.147929	0.015862
2.375000	0.083634	0.017707
2.425000	0.044746	0.016421
2.475000	0.028080	0.012591
2.525000	0.017317	0.010313
2.575000	0.012153	0.007163
2.625000	0.007979	0.005626
2.675000	0.005831	0.003471
2.725000	0.005172	0.002978
2.775000	0.003971	0.003224
2.825000	0.003680	0.002320
2.875000	0.002952	0.001990
2.925000	0.003081	0.002424
2.975000	0.003625	0.002383
3.025000	0.004197	0.002632
3.075000	0.004938	0.001567
3.125000	0.006709	0.002070
3.175000	0.011221	0.002810
3.225000	0.018754	0.003500
3.275000	0.032609	0.006567
3.325000	0.055137	0.009375
3.375000	0.100420	0.017648
3.425000	0.177748	0.032206
3.475000	0.295895	0.046078
3.525000	0.452324	0.058971
3.575000	0.645345	0.067627
3.625000	0.804807	0.086537
3.675000	0.898945	0.099386
3.725000	0.912350	0.103771
3.775000	0.879453	0.089435
3.825000	0.841652	0.067032
3.875000	0.814907	0.051096
3.925000	0.827794	0.041857
3.975000	0.891580	0.040903
4.025000	0.985367	0.047410
4.075000	1.126151	0.053726
4.125000	1.282707	0.072605
4.175000	1.442928	0.074653
4.225000	1.597148	0.075336
4.275000	1.742308	0.075391
4.325000	1.865456	0.068257
4.375000	1.958674	0.073194
4.425000	2.011526	0.070489
4.475000	2.027219	0.061838
4.525000	1.980091	0.061064
4.575000	1.897395	0.050215
4.625000	1.772452	0.067706
4.675000	1.614685	0.064168
4.725000	1.433256	0.068187
4.775000	1.248297	0.057994
4.825000	1.063514	0.047201
4.875000	0.892184	0.026837
4.925000	0.751520	0.019189
4.975000	0.644809	0.021503
5.025000	0.568147	0.020332
5.075000	0.518596	0.018482
5.125000	0.488443	0.019121
5.175000	0.473330	0.018843
5.225000	0.466571	0.018791
5.275000	0.468189	0.017827
5.325000	0.478312	0.023445
5.375000	0.499271	0.019649
5.425000	0.532610	0.024826
5.475000	0.593930	0.027449
5.525000	0.679395	0.029133
5.575000	0.792332	0.034593
5.625000	0.926937	0.035677
5.675000	1.069891	0.037284
5.725000	1.201329	0.040133
5.775000	1.240274	0.043870
5.825000	1.120873	0.038656
5.875000	0.917117	0.032293
5.925000	0.740053	0.020463
5.975000	0.636771	0.020647
6.025000	0.585271	0.023114
6.075000	0.569309	0.020024
6.125000	0.569737	0.022100
6.175000	0.580208	0.017777
6.225000	0.596700	0.017824
6.275000	0.616413	0.019013
6.325000	0.638077	0.018247
6.375000	0.664332	0.020183
6.425000	0.689014	0.020414
6.475000	0.715002	0.024902
6.525000	0.742837	0.026791
6.575000	0.769853	0.025302
6.625000	0.800941	0.030223
6.675000	0.827006	0.028261
6.725000	0.858464	0.028813
6.775000	0.891201	0.027719
6.825000	0.924727	0.029059
6.875000	0.955103	0.034175
6.925000	0.987699	0.030680
6.975000	1.016148	0.033791
7.025000	1.039118	0.035401
7.075000	1.063524	0.036092
7.125000	1.086124	0.036634
7.175000	1.096737	0.033241
7.225000	1.109456	0.029207
7.275000	1.121929	0.032227
7.325000	1.130499	0.030365
7.375000	1.138388	0.026912
7.425000	1.146957	0.024538
7.475000	1.156223	0.023143
7.525000	1.165974	0.020472
7.575000	1.178634	0.015646
7.625000	1.184899	0.016490
7.675000	1.197600	0.013005
7.725000	1.208302	0.012924
7.775000	1.221279	0.009314
7.825000	1.233198	0.007685
7.875000	1.242041	0.006662
7.925000	1.253263	0.006855
7.975000	1.263570	0.006131
8.025000	1.271237	0.005654
8.075000	1.276980	0.008186
8.125000	1.273047	0.009264
8.175000	1.276425	0.008516
8.225000	1.268619	0.010124
8.275000	1.260928	0.010115
8.325000	1.248190	0.011460
8.375000	1.238459	0.008484
8.425000	1.219300	0.010203
8.475000	1.205849	0.010788
8.525000	1.186972	0.008942
8.575000	1.168920	0.004457
8.625000	1.151359	0.005733
8.675000	1.135979	0.004192
8.725000	1.121277	0.005102
8.775000	1.105764	0.007476
8.825000	1.093606	0.008378
8.875000	1.079903	0.007088
8.925000	1.067525	0.008870
8.975000	1.058866	0.007608
9.025000	1.045645	0.011033
9.075000	1.035821	0.010734
9.125000	1.026809	0.012851
9.175000	1.021202	0.011192
9.225000	1.015279	0.014144
9.275000	1.011767	0.010094
9.325000	1.008222	0.011284
9.375000	1.009470	0.011113
9.425000	1.001542	0.011889
9.475000	1.001306	0.012683
9.525000	1.000033	0.013974
9.575000	0.996546	0.014324
9.625000	0.989892	0.017937
9.675000	0.986140	0.017900
9.725000	0.980939	0.015340
9.775000	0.971139	0.012584
9.825000	0.968334	0.010248
9.875000	0.965958	0.009583
9.925000	0.962295	0.010634
9.975000	0.962869	0.009878
10.025000	0.963783	0.008756
10.075000	0.965379	0.011096
10.125000	0.966398	0.012262
10.175000	0.965231	0.012117
10.225000	0.967519	0.011928
10.275000	0.970735	0.011824
10.325000	0.971429	0.012332
10.375000	0.973596	0.015195
10.425000	0.974855	0.011961
10.475000	0.975235	0.013741
10.525000	0.978258	0.017181
10.575000	0.976619	0.016189
10.625000	0.981889	0.014935
10.675000	0.978700	0.016895
10.725000	0.979569	0.016000
10.775000	0.980803	0.015417
10.825000	0.978679	0.013749
10.875000	0.978702	0.016149
10.925000	0.976831	0.014370
10.975000	0.976376	0.014684
11.025000	0.972812	0.012609
11.075000	0.971473	0.011330
11.125000	0.970968	0.009632
11.175000	0.965081	0.009446
11.225000	0.962675	0.009071
11.275000	0.963331	0.009988
11.325000	0.961753	0.009394
11.375000	0.958616	0.008908
11.425000	0.958175	0.007242
11.475000	0.956082	0.008393
11.525000	0.955167	0.008260
11.575000	0.953988	0.009988
11.625000	0.954399	0.010120
11.675000	0.953215	0.010013
11.725000	0.952293	0.010954
11.775000	0.953620	0.009461
11.825000	0.952051	0.010537
11.875000	0.954743	0.010554
11.925000	0.954032	0.011074
11.975000	0.951977	0.014466
12.025000	0.952103	0.015115
12.075000	0.952881	0.017174
12.125000	0.952726	0.016035
12.175000	0.951913	0.018027
12.225000	0.950917	0.018048
12.275000	0.952771	0.019793
12.325000	0.953077	0.021627
12.375000	0.954692	0.020323
12.425000	0.951449	0.018915
12.475000	0.954889	0.018448
12.525000	0.957081	0.019731
12.575000	0.959578	0.017195
12.625000	0.960167	0.016198
12.675000	0.964315	0.017260
12.725000	0.964391	0.014696
12.775000	0.967225	0.012316
12.825000	0.970279	0.012732
12.875000	0.973680	0.012324
12.925000	0.975932	0.012092
12.975000	0.978398	0.012149
13.025000	0.979524	0.013577
13.075000	0.980279	0.012187
13.125000	0.981356	0.012535
13.175000	0.982814	0.009811
13.225000	0.985857	0.011831
13.275000	0.988117	0.011574
13.325000	0.989749	0.009957
13.375000	0.992872	0.008754
13.425000	0.994924	0.009753
13.475000	0.993898	0.010150
13.525000	0.996821	0.010920
13.575000	0.999041	0.011742
13.625000	1.000823	0.010833
13.675000	1.003130	0.010305
13.725000	1.004893	0.011950
13.775000	1.006852	0.013013
13.825000	1.009673	0.013867
13.875000	1.011087	0.013573
13.925000	1.013453	0.012597
13.975000	1.013804	0.014058
14.025000	1.015291	0.014163
14.075000	1.018988	0.014313
14.125000	1.019801	0.013149
14.175000	1.021866	0.013833
14.225000	1.021728	0.011960
14.275000	1.024772	0.011142
14.325000	1.023498	0.012140
14.375000	1.023854	0.010827
14.425000	1.024766	0.011138
14.475000	1.026678	0.008462
14.525000	1.024912	0.010895
14.575000	1.023775	0.008073
14.625000	1.023641	0.010073
14.675000	1.023203	0.007745
14.725000	1.020754	0.009459
14.775000	1.021449	0.008424
14.825000	1.020438	0.009758
14.875000	1.019462	0.008575
14.925000	1.017957	0.010425
14.975000	1.015506	0.010821
15.025000	1.014672	0.008201
15.075000	1.013296	0.009719
15.125000	1.011979	0.011923
15.175000	1.010774	0.012606
15.225000	1.005990	0.011167
15.275000	1.005085	0.012051
15.325000	1.003492	0.011174
15.375000	1.004020	0.011931
15.425000	1.000945	0.011244
15.475000	0.999956	0.011696
15.525000	0.999054	0.011454
15.575000	0.996440	0.010886
15.625000	0.994419	0.011480
15.675000	0.992930	0.012275
15.725000	0.991190	0.012069
15.775000	0.990846	0.011363
15.825000	0.988102	0.009852
15.875000	0.987179	0.012309
15.925000	0.985656	0.011009
15.975000	0.986886	0.010437
16.025000	0.985047	0.009986
16.075000	0.984395	0.011584
16.125000	0.983700	0.008961
16.175000	0.984422	0.009160
16.225000	0.984086	0.008219
16.275000	0.983973	0.007150
16.325000	0.984530	0.008828
16.375000	0.984322	0.007981
16.425000	0.984456	0.007735
16.475000	0.983761	0.008859
16.525000	0.983059	0.008693
16.575000	0.984875	0.010539
16.625000	0.983880	0.010034
16.675000	0.985699	0.010236
16.725000	0.984390	0.009943
16.775000	0.983985	0.010621
16.825000	0.984124	0.010918
16.875000	0.983861	0.013581
16.925000	0.983453	0.011237
16.975000	0.982775	0.012255
17.025000	0.985307	0.012305
17.075000	0.983716	0.012132
17.125000	0.983821	0.012456
17.175000	0.985536	0.010966
17.225000	0.985604	0.012120
17.275000	0.983656	0.010621
17.325000	0.984533	0.009139
17.375000	0.983940	0.010695
17.425000	0.985382	0.011114
17.475000	0.985317	0.008244
17.525000	0.984299	0.008230
17.575000	0.985776	0.009045
17.625000	0.983698	0.007952
17.675000	0.985026	0.007809
17.725000	0.986187	0.008359
17.775000	0.985794	0.008864
17.825000	0.986354	0.008788
17.875000	0.986100	0.008515
17.925000	0.987370	0.007677
17.975000	0.987343	0.009094
18.025000	0.988763	0.008241
18.075000	0.988935	0.009821
18.125000	0.988628	0.008582
18.175000	0.989930	0.010367
18.225000	0.991024	0.008791
18.275000	0.990206	0.007723
18.325000	0.991260	0.006822
18.375000	0.990310	0.008079
18.425000	0.990888	0.007024
18.475000	0.991814	0.007472
18.525000	0.989924	0.008111
18.575000	0.991981	0.006386
18.625000	0.991329	0.005835
18.675000	0.992894	0.005964
18.725000	0.994178	0.005098
18.775000	0.992534	0.004096
18.825000	0.993425	0.005569
18.875000	0.994005	0.006613
18.925000	0.995224	0.005649
18.975000	0.994643	0.006072
19.025000	0.993684	0.006145
19.075000	0.994247	0.004723
19.125000	0.996680	0.005579
19.175000	0.995109	0.005798
19.225000	0.997332	0.005847
19.275000	0.996962	0.007043
19.325000	0.997535	0.006123
19.375000	0.998992	0.005969
19.425000	0.998701	0.005876
19.475000	1.000029	0.007318
19.525000	0.999417	0.006598
19.575000	0.998813	0.007198
19.625000	0.998937	0.006834
19.675000	0.999381	0.005978
19.725000	1.000775	0.006336
19.775000	1.000389	0.008326
19.825000	1.000972	0.007619
19.875000	1.000347	0.006252
19.925000	1.000187	0.008215
19.975000	1.000624	0.007857
