       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        308.000000             12.72619079              1.75627951
        310.000000             12.78925726              1.76638906
        312.000000             12.84821098              1.78014559
        314.000000             12.91040059              1.78911519
        316.000000             12.97176301              1.79976599
        318.000000             13.03417615              1.81080062
        320.000000             13.09806898              1.82533061
        322.000000             13.15967597              1.83774717
        324.000000             13.22171668              1.85068298
        326.000000             13.28250726              1.86259713
        328.000000             13.34283459              1.87414742
        330.000000             13.40521925              1.88651567
        332.000000             13.46666027              1.89907911
        334.000000             13.52864350              1.91035213
        336.000000             13.59081154              1.92098523
        338.000000             13.65069461              1.93223589
        340.000000             13.71221544              1.94113639
        342.000000             13.77313297              1.95491786
        344.000000             13.83575339              1.96620050
        346.000000             13.89608630              1.97949625
        348.000000             13.95791386              1.99120679
        350.000000             14.01956775              2.00305684
        352.000000             14.08258282              2.01155647
        354.000000             14.14354670              2.02400185
        356.000000             14.20473269              2.03654058
        358.000000             14.26641392              2.04848471
        360.000000             14.32774788              2.05863477
        362.000000             14.38845992              2.06865691
        364.000000             14.44789645              2.08044545
        366.000000             14.51126185              2.09117618
        368.000000             14.57002228              2.10147840
        370.000000             14.63184576              2.11224274
        372.000000             14.69109589              2.12375746
        374.000000             14.74902532              2.13614488
        376.000000             14.80672776              2.14526542
        378.000000             14.86620130              2.15655771
        380.000000             14.92556711              2.16936921
        382.000000             14.98408226              2.18130816
        384.000000             15.04314741              2.19003527
        386.000000             15.10221533              2.19971095
        388.000000             15.16068197              2.20930671
        390.000000             15.21818995              2.22148556
        392.000000             15.28184962              2.23566391
        394.000000             15.34055956              2.24899189
        396.000000             15.40246390              2.25859441
        398.000000             15.46311167              2.26830955
        400.000000             15.52325404              2.28076415
        402.000000             15.58150175              2.29124283
        404.000000             15.64517537              2.30023781
        406.000000             15.70397318              2.31296729
        408.000000             15.76447558              2.32252000
        410.000000             15.82369551              2.33171862
        412.000000             15.88147305              2.34303016
        414.000000             15.94063903              2.35428970
        416.000000             16.00167058              2.36877159
        418.000000             16.06015837              2.37873566
        420.000000             16.11971659              2.39592104
        422.000000             16.17914227              2.40693752
        424.000000             16.23894285              2.41922720
        426.000000             16.29686195              2.43457157
        428.000000             16.35359909              2.45042462
        430.000000             16.41347082              2.46339852
        432.000000             16.47251898              2.47605935
        434.000000             16.53078862              2.48754770
        436.000000             16.59015663              2.50041109
        438.000000             16.64772209              2.51125138
        440.000000             16.70776035              2.52527834
        442.000000             16.76520921              2.53755043
        444.000000             16.82364492              2.54928300
        446.000000             16.88382075              2.56072689
        448.000000             16.94158117              2.57483789
        450.000000             17.00062928              2.58651661
        452.000000             17.06124122              2.59920412
        454.000000             17.11814422              2.61262573
        456.000000             17.17688601              2.62644348
        458.000000             17.23521623              2.63786435
        460.000000             17.29393758              2.64806517
        462.000000             17.35228166              2.66072163
        464.000000             17.41197193              2.67815073
        466.000000             17.46933426              2.69088917
        468.000000             17.52853253              2.70683696
        470.000000             17.58607269              2.71984961
        472.000000             17.64599860              2.73184013
        474.000000             17.70582897              2.74905410
        476.000000             17.76254912              2.76104649
        478.000000             17.82405677              2.77611731
        480.000000             17.88122795              2.78897333
        482.000000             17.93626838              2.80176167
        484.000000             17.99454654              2.81644205
        486.000000             18.05647556              2.83267265
        488.000000             18.11404936              2.84895035
        490.000000             18.17409585              2.86477742
        492.000000             18.23166606              2.87632194
        494.000000             18.29016205              2.89052481
        496.000000             18.34958216              2.90596553
        498.000000             18.40616305              2.92024694
        500.000000             18.46318010              2.93508966
        502.000000             18.52360135              2.94995784
        504.000000             18.58104866              2.96348304
        506.000000             18.63717463              2.98021904
        508.000000             18.69589686              2.99764190
        510.000000             18.75646386              3.01166494
        512.000000             18.81618884              3.02627878
        514.000000             18.87632185              3.04158709
        516.000000             18.93648835              3.05927152
        518.000000             18.99803252              3.07258364
        520.000000             19.05528757              3.08863165
        522.000000             19.11457439              3.10419683
        524.000000             19.17469219              3.12038535
        526.000000             19.23571531              3.13707385
        528.000000             19.29578901              3.15106399
        530.000000             19.35307576              3.16606684
        532.000000             19.41403177              3.18141770
        534.000000             19.46878729              3.19443049
        536.000000             19.53013604              3.20805765
        538.000000             19.59238034              3.22222310
        540.000000             19.65111829              3.23776024
        542.000000             19.71377649              3.25132842
        544.000000             19.77471513              3.26080322
        546.000000             19.83603194              3.27407008
        548.000000             19.89798240              3.28872668
        550.000000             19.95797191              3.30279584
        552.000000             20.01853176              3.31878342
        554.000000             20.07988743              3.33228847
        556.000000             20.14133537              3.34934251
        558.000000             20.20353204              3.36398051
        560.000000             20.26665186              3.37665434
        562.000000             20.32517887              3.39493479
        564.000000             20.38471443              3.41249500
        566.000000             20.44666056              3.42661307
        568.000000             20.50659161              3.44305199
        570.000000             20.56605964              3.45753450
        572.000000             20.62586501              3.47286647
        574.000000             20.68691838              3.48970574
        576.000000             20.74790263              3.50501755
        578.000000             20.81066011              3.51832412
        580.000000             20.86998039              3.53416562
        582.000000             20.92565273              3.54794679
        584.000000             20.98443618              3.56083399
