       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        586.000000              6.61327394              0.18699039
        588.000000              6.61782759              0.18653246
        590.000000              6.62484550              0.18599703
        592.000000              6.63179659              0.18596540
        594.000000              6.63583738              0.18833767
        596.000000              6.64193855              0.18744456
        598.000000              6.64998358              0.18696061
        600.000000              6.65530064              0.19032421
        602.000000              6.66271379              0.18944633
        604.000000              6.66902199              0.18853973
        606.000000              6.67681909              0.18943153
        608.000000              6.68214328              0.19015226
        610.000000              6.68932988              0.19120317
        612.000000              6.69548079              0.19002126
        614.000000              6.70083381              0.19153339
        616.000000              6.70847598              0.19097335
        618.000000              6.71528936              0.19171521
        620.000000              6.72349504              0.19009210
        622.000000              6.72803239              0.19227852
        624.000000              6.73219533              0.19321694
        626.000000              6.73871272              0.19524170
        628.000000              6.74652294              0.19586420
        630.000000              6.75056436              0.19783254
        632.000000              6.75712574              0.19808726
        634.000000              6.76371154              0.19945376
        636.000000              6.76850833              0.20269816
        638.000000              6.77527113              0.20198651
        640.000000              6.78221084              0.20181068
        642.000000              6.78733149              0.20407623
        644.000000              6.79714136              0.20331963
        646.000000              6.80464845              0.20340167
        648.000000              6.81061727              0.20245173
        650.000000              6.81725493              0.20507900
        652.000000              6.82448385              0.20538990
        654.000000              6.83084474              0.20598587
        656.000000              6.83686210              0.20644777
        658.000000              6.84429178              0.20682772
        660.000000              6.85137623              0.20638096
        662.000000              6.85692780              0.20777991
        664.000000              6.86314404              0.20811220
        666.000000              6.86766209              0.20932061
        668.000000              6.87361281              0.21234017
        670.000000              6.87926439              0.21306339
        672.000000              6.88450660              0.21229433
        674.000000              6.89054510              0.21672838
        676.000000              6.89402575              0.21783234
        678.000000              6.89819320              0.21663887
        680.000000              6.90602897              0.21849104
        682.000000              6.90801273              0.21795384
        684.000000              6.91439294              0.21863124
        686.000000              6.92105185              0.21978679
        688.000000              6.92347545              0.22137323
        690.000000              6.93091770              0.22045873
        692.000000              6.93736202              0.22250677
        694.000000              6.93862628              0.22418407
        696.000000              6.94484579              0.22249336
        698.000000              6.95019105              0.22235998
        700.000000              6.95353493              0.22374856
        702.000000              6.95733093              0.22365129
        704.000000              6.96288385              0.22581951
        706.000000              6.96701587              0.22203836
        708.000000              6.97307394              0.22429271
        710.000000              6.97708263              0.22407964
