       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        616.000000             21.96215046              3.79098770
        618.000000             22.02237738              3.80092379
        620.000000             22.08357254              3.80904817
        622.000000             22.14418162              3.82144325
        624.000000             22.19813017              3.83392369
        626.000000             22.25921580              3.84724661
        628.000000             22.32041329              3.85688723
        630.000000             22.37730701              3.86971689
        632.000000             22.43897019              3.88340690
        634.000000             22.50205495              3.89672741
        636.000000             22.56067632              3.91245543
        638.000000             22.61978706              3.92794517
        640.000000             22.68135138              3.94266010
        642.000000             22.73911797              3.95689625
        644.000000             22.79833590              3.97054409
        646.000000             22.85900563              3.97872557
        648.000000             22.92020458              3.98612354
        650.000000             22.97876110              4.00043528
        652.000000             23.04204289              4.01541007
        654.000000             23.09939987              4.02748411
        656.000000             23.16001775              4.04572364
        658.000000             23.22036721              4.05490627
        660.000000             23.28051821              4.06594838
        662.000000             23.34147240              4.08171860
        664.000000             23.39773609              4.09359830
        666.000000             23.45876153              4.10743384
        668.000000             23.52210902              4.12092345
        670.000000             23.58106362              4.13640094
        672.000000             23.64142796              4.14720369
        674.000000             23.70376094              4.16474009
        676.000000             23.76103312              4.17651958
        678.000000             23.81696963              4.18909104
        680.000000             23.87678043              4.20093667
        682.000000             23.93494031              4.21660467
        684.000000             23.99546021              4.22818960
        686.000000             24.05649391              4.24175546
        688.000000             24.11689591              4.25551590
        690.000000             24.17805479              4.26768223
        692.000000             24.23799125              4.27463640
        694.000000             24.29569855              4.28425939
        696.000000             24.35716588              4.29415532
        698.000000             24.41781660              4.30521862
        700.000000             24.47830097              4.31836369
        702.000000             24.53785876              4.33025627
        704.000000             24.59673547              4.34213307
        706.000000             24.65572192              4.35036170
        708.000000             24.71210851              4.36257641
        710.000000             24.76961259              4.37272021
        712.000000             24.82444549              4.38331959
        714.000000             24.88121169              4.39513378
        716.000000             24.93832529              4.40972111
        718.000000             24.99435287              4.42668603
        720.000000             25.05013459              4.44234077
        722.000000             25.10761166              4.45290137
        724.000000             25.16830653              4.46505370
        726.000000             25.22029894              4.47136856
        728.000000             25.27278423              4.47619361
        730.000000             25.32857169              4.48036280
        732.000000             25.37992430              4.48936621
        734.000000             25.43593729              4.49770796
        736.000000             25.48996656              4.50354736
        738.000000             25.54687211              4.50710277
        740.000000             25.60433190              4.51671254
        742.000000             25.66520093              4.52334655
        744.000000             25.72285201              4.53380461
        746.000000             25.77541760              4.54216358
        748.000000             25.83311576              4.54626821
        750.000000             25.88755623              4.55153215
        752.000000             25.94326247              4.55913064
        754.000000             25.99620071              4.56821903
        756.000000             26.05517830              4.57053078
        758.000000             26.11229250              4.57769586
        760.000000             26.16715263              4.58159294
        762.000000             26.22190487              4.58673908
        764.000000             26.27494799              4.59026760
        766.000000             26.32634467              4.58946314
        768.000000             26.37775911              4.59407455
        770.000000             26.43046198              4.59999333
        772.000000             26.47885741              4.60109485
        774.000000             26.52852270              4.60287148
        776.000000             26.57818527              4.60552065
        778.000000             26.63353325              4.60239174
        780.000000             26.68738046              4.61307055
        782.000000             26.73872826              4.61877050
        784.000000             26.79011819              4.62346672
        786.000000             26.84237550              4.62669356
        788.000000             26.89731408              4.63180494
        790.000000             26.94636719              4.63929592
