# Timestep	Num_Clusters	Max_Cluster_Size
1849	8	3425
1850	13	3420
1851	7	3426
1852	9	3424
1853	10	3422
1854	11	3422
1855	10	3423
1856	7	3426
1857	12	3421
1858	13	3420
1859	8	3425
1860	11	3421
1861	13	3420
1862	9	3424
1863	7	3426
1864	11	3422
1865	17	3413
1866	10	3421
1867	12	3421
1868	11	3422
1869	16	3416
1870	10	3422
1871	15	3418
1872	14	3418
1873	11	3422
1874	14	3419
1875	11	3416
1876	11	3421
1877	12	3421
1878	9	3418
1879	10	3423
1880	11	3422
1881	9	3423
1882	11	3422
1883	10	3423
1884	12	3421
1885	14	3419
1886	13	3420
1887	15	3417
1888	13	3420
1889	14	3419
1890	11	3422
1891	17	3416
1892	10	3422
1893	13	3420
1894	15	3418
1895	10	3423
1896	10	3423
1897	9	3423
1898	12	3420
1899	8	3420
1900	8	3425
1901	14	3414
1902	11	3422
1903	11	3415
1904	14	3419
1905	12	3415
1906	13	3420
1907	11	3422
1908	13	3420
1909	6	3427
1910	5	3428
1911	10	3423
1912	11	3422
1913	8	3425
1914	14	3418
1915	6	3421
1916	13	3420
1917	11	3422
1918	6	3427
1919	11	3422
1920	12	3420
1921	7	3426
1922	11	3421
1923	16	3416
1924	8	3425
1925	10	3423
1926	8	3425
1927	15	3418
1928	10	3423
1929	9	3424
1930	12	3418
1931	13	3419
1932	6	3427
1933	6	3427
1934	6	3427
1935	14	3414
1936	8	3425
1937	10	3423
1938	14	3413
1939	6	3427
1940	10	3423
1941	8	3424
1942	14	3418
1943	12	3420
1944	11	3422
1945	9	3424
1946	12	3416
1947	10	3422
1948	10	3423
1949	15	3418
1950	8	3425
1951	10	3423
1952	14	3419
1953	12	3421
1954	8	3424
1955	10	3423
1956	9	3423
1957	14	3419
1958	5	3428
1959	8	3425
1960	11	3422
1961	13	3420
1962	14	3419
1963	14	3419
1964	12	3420
1965	9	3419
1966	10	3423
1967	12	3421
1968	10	3423
1969	16	3417
1970	13	3420
1971	12	3421
1972	5	3428
1973	5	3428
1974	13	3420
1975	10	3421
1976	10	3423
1977	13	3419
1978	10	3423
1979	13	3420
1980	15	3418
1981	11	3422
1982	10	3422
1983	7	3426
1984	10	3422
1985	11	3422
1986	14	3418
1987	8	3425
1988	7	3426
1989	16	3417
1990	7	3426
1991	9	3424
1992	13	3420
1993	12	3418
1994	7	3426
1995	10	3423
1996	15	3418
1997	16	3416
1998	8	3425
1999	15	3418
2000	5	3428
2001	13	3420
2002	9	3424
2003	4	3429
2004	14	3418
2005	18	3414
2006	16	3411
2007	11	3421
2008	11	3422
2009	11	3422
2010	8	3423
2011	12	3421
2012	10	3422
2013	11	3421
2014	15	3418
2015	7	3426
2016	9	3424
2017	12	3421
2018	13	3420
2019	10	3422
2020	8	3425
2021	8	3425
2022	5	3428
2023	5	3428
2024	9	3423
2025	9	3424
2026	11	3422
2027	12	3420
2028	11	3417
2029	6	3427
2030	9	3424
2031	13	3420
2032	9	3422
2033	11	3415
2034	12	3421
2035	12	3420
2036	19	3414
2037	13	3415
2038	10	3423
2039	13	3420
2040	11	3422
2041	9	3424
2042	13	3419
2043	13	3419
2044	10	3423
2045	11	3421
2046	11	3422
2047	11	3422
2048	9	3424
2049	11	3422
2050	10	3423
2051	11	3422
2052	12	3421
2053	13	3419
2054	11	3422
2055	12	3420
2056	9	3424
2057	9	3423
2058	8	3424
2059	13	3420
2060	8	3425
2061	11	3422
2062	11	3421
2063	12	3420
2064	11	3422
2065	11	3422
2066	13	3420
2067	11	3422
2068	10	3423
2069	8	3425
2070	14	3416
2071	12	3421
2072	11	3421
2073	11	3421
2074	14	3419
2075	15	3415
2076	11	3422
2077	9	3424
2078	11	3422
2079	10	3423
2080	16	3416
2081	11	3422
2082	11	3422
2083	13	3420
2084	7	3426
2085	16	3416
2086	8	3425
2087	14	3419
2088	5	3422
2089	7	3426
2090	8	3425
2091	10	3423
2092	9	3424
2093	10	3423
2094	9	3423
2095	8	3425
2096	7	3425
2097	7	3420
2098	11	3422
2099	13	3420
2100	12	3421
2101	15	3418
2102	14	3419
2103	6	3426
2104	7	3426
2105	4	3429
2106	9	3424
2107	11	3422
2108	8	3425
2109	15	3418
2110	14	3418
2111	9	3424
2112	12	3421
2113	9	3424
2114	12	3421
2115	14	3418
2116	11	3422
2117	9	3424
2118	7	3426
2119	12	3413
2120	9	3423
2121	9	3423
2122	11	3422
2123	17	3416
2124	7	3426
2125	12	3421
2126	13	3420
2127	15	3416
2128	18	3415
2129	16	3417
2130	13	3419
2131	14	3419
2132	12	3421
2133	7	3425
2134	12	3421
2135	11	3422
2136	12	3421
2137	7	3426
2138	15	3418
2139	10	3423
2140	10	3423
2141	10	3423
2142	11	3422
2143	10	3423
2144	8	3425
2145	6	3426
2146	11	3421
2147	13	3420
2148	7	3426
2149	13	3420
2150	13	3420
2151	9	3424
2152	9	3424
2153	9	3424
2154	10	3423
2155	10	3423
2156	13	3419
2157	14	3419
2158	12	3419
2159	4	3429
2160	8	3425
2161	10	3422
2162	15	3417
2163	10	3423
2164	13	3420
2165	9	3423
2166	16	3417
2167	12	3420
2168	6	3427
2169	4	3429
2170	11	3422
2171	10	3422
2172	9	3424
2173	14	3419
2174	8	3425
2175	9	3424
2176	10	3423
2177	13	3420
2178	11	3422
2179	11	3422
2180	13	3419
2181	17	3414
2182	14	3418
2183	10	3422
2184	15	3418
2185	9	3424
2186	11	3422
2187	10	3422
2188	9	3424
2189	10	3418
2190	13	3420
2191	12	3420
2192	13	3420
2193	11	3421
2194	13	3415
2195	14	3419
2196	11	3422
2197	15	3418
2198	14	3419
2199	10	3423
2200	10	3423
2201	11	3419
2202	15	3418
2203	12	3420
2204	8	3424
2205	13	3419
2206	7	3424
2207	7	3426
2208	11	3422
2209	10	3416
2210	6	3427
2211	9	3424
2212	12	3421
2213	11	3421
2214	12	3421
2215	11	3422
2216	15	3418
2217	13	3418
2218	10	3422
2219	7	3426
2220	12	3421
2221	18	3414
2222	14	3416
2223	11	3422
2224	10	3422
2225	12	3421
2226	11	3421
2227	12	3421
2228	14	3418
2229	8	3425
2230	13	3417
2231	7	3426
2232	16	3410
2233	9	3423
2234	10	3422
2235	14	3418
2236	9	3424
2237	15	3418
2238	13	3419
2239	9	3424
2240	15	3418
2241	11	3422
2242	8	3421
2243	12	3420
2244	11	3422
2245	14	3416
2246	8	3425
2247	11	3421
2248	11	3422
2249	12	3420
2250	10	3423
2251	12	3421
2252	12	3420
2253	13	3420
2254	14	3419
2255	13	3420
2256	17	3414
2257	13	3420
2258	12	3421
2259	10	3422
2260	11	3421
2261	16	3417
2262	9	3424
2263	12	3421
2264	22	3411
2265	11	3422
2266	10	3422
2267	12	3420
2268	11	3422
2269	15	3418
2270	12	3421
2271	12	3421
2272	13	3420
2273	17	3405
2274	7	3426
2275	9	3424
2276	12	3420
2277	8	3424
2278	7	3426
2279	15	3418
2280	14	3418
2281	18	3415
2282	12	3421
2283	13	3419
2284	9	3424
2285	15	3416
2286	10	3422
2287	14	3418
2288	10	3423
2289	21	3406
2290	14	3419
2291	12	3421
2292	13	3418
2293	12	3421
2294	13	3420
2295	18	3415
2296	10	3423
2297	13	3420
2298	11	3422
2299	9	3424
2300	11	3422
2301	15	3418
2302	13	3420
2303	10	3423
2304	12	3421
2305	11	3422
2306	13	3420
2307	10	3423
2308	8	3424
2309	8	3425
2310	18	3415
2311	12	3421
2312	13	3420
2313	12	3420
2314	8	3425
2315	12	3421
2316	9	3424
2317	17	3415
2318	14	3419
2319	14	3419
2320	9	3424
2321	11	3420
2322	14	3419
2323	12	3421
2324	14	3407
2325	6	3427
2326	13	3419
2327	8	3425
2328	9	3424
2329	13	3420
2330	10	3423
2331	11	3422
2332	13	3420
2333	9	3424
2334	14	3419
2335	10	3423
2336	15	3417
2337	15	3417
2338	11	3422
2339	14	3419
2340	10	3423
2341	5	3427
2342	11	3422
2343	10	3423
2344	10	3423
2345	10	3423
2346	10	3423
2347	11	3422
2348	16	3417
2349	11	3422
2350	11	3422
2351	11	3421
2352	13	3420
2353	13	3419
2354	16	3417
2355	8	3425
2356	14	3418
2357	8	3425
2358	13	3419
2359	13	3420
2360	11	3417
2361	12	3421
2362	15	3418
2363	9	3424
2364	10	3423
2365	8	3424
2366	15	3417
2367	11	3421
2368	9	3424
2369	8	3424
2370	15	3418
2371	14	3419
2372	8	3425
2373	13	3420
2374	8	3425
2375	8	3425
2376	12	3420
2377	14	3417
2378	8	3425
2379	9	3423
2380	15	3416
2381	11	3416
2382	15	3417
2383	9	3424
2384	9	3424
2385	9	3424
2386	10	3423
2387	10	3423
2388	8	3425
2389	14	3419
2390	12	3421
2391	15	3418
2392	15	3418
2393	18	3415
2394	13	3420
2395	15	3417
2396	10	3422
2397	8	3425
2398	11	3422
2399	7	3425
2400	12	3420
2401	7	3425
2402	9	3422
2403	9	3423
2404	9	3423
2405	11	3422
2406	14	3419
2407	8	3425
2408	15	3416
2409	14	3418
2410	10	3422
2411	10	3422
2412	13	3420
2413	10	3422
2414	11	3422
2415	10	3418
2416	14	3418
2417	12	3421
2418	5	3428
2419	11	3421
2420	9	3424
2421	10	3423
2422	12	3421
2423	9	3424
2424	8	3424
2425	12	3421
2426	13	3420
2427	11	3421
2428	11	3422
2429	12	3421
2430	13	3420
2431	6	3427
2432	8	3425
2433	11	3422
2434	11	3422
2435	12	3421
2436	7	3426
2437	15	3418
2438	13	3420
2439	17	3416
2440	13	3420
2441	14	3419
2442	10	3423
2443	7	3426
2444	8	3420
2445	11	3422
2446	13	3420
2447	16	3417
2448	11	3422
2449	17	3416
2450	12	3420
2451	10	3422
2452	6	3427
2453	7	3426
2454	14	3419
2455	14	3418
2456	14	3413
2457	12	3421
2458	16	3417
2459	10	3418
2460	15	3416
2461	11	3422
2462	12	3420
2463	18	3413
2464	14	3418
2465	12	3421
2466	11	3421
2467	12	3421
2468	16	3411
2469	9	3423
2470	17	3416
2471	16	3416
2472	13	3418
2473	8	3425
2474	10	3423
2475	8	3424
2476	13	3419
2477	12	3421
2478	8	3425
2479	9	3424
2480	12	3421
2481	10	3423
2482	11	3422
2483	4	3429
2484	8	3425
2485	9	3424
2486	12	3421
2487	16	3417
2488	5	3428
2489	11	3420
2490	7	3426
2491	15	3418
2492	11	3422
2493	8	3425
2494	12	3421
2495	10	3422
2496	11	3422
2497	6	3427
2498	12	3421
2499	11	3422
2500	7	3426
2501	8	3425
2502	9	3423
2503	11	3422
2504	10	3423
2505	10	3422
2506	9	3423
2507	8	3425
2508	11	3422
2509	8	3425
2510	6	3424
2511	11	3422
2512	5	3427
2513	7	3425
2514	10	3423
2515	5	3428
2516	9	3424
2517	12	3420
2518	9	3424
2519	9	3423
2520	13	3418
2521	12	3421
2522	14	3419
2523	13	3413
2524	6	3427
2525	7	3426
2526	13	3418
2527	7	3426
2528	15	3416
2529	11	3422
2530	9	3423
2531	9	3424
2532	6	3427
2533	9	3424
2534	8	3424
2535	12	3420
2536	9	3424
2537	8	3419
2538	6	3427
2539	10	3423
2540	15	3418
2541	13	3420
2542	10	3423
2543	15	3417
2544	10	3423
2545	8	3424
2546	7	3426
2547	10	3423
2548	12	3421
2549	12	3421
2550	9	3424
2551	9	3424
2552	15	3418
2553	13	3419
2554	13	3420
2555	11	3422
2556	9	3424
2557	8	3425
2558	6	3427
2559	9	3424
2560	8	3424
2561	12	3421
2562	11	3421
2563	11	3422
2564	4	3429
2565	13	3420
2566	5	3428
2567	12	3421
2568	16	3417
2569	9	3424
2570	10	3423
2571	10	3423
2572	7	3425
2573	11	3422
2574	14	3418
2575	9	3424
2576	11	3421
2577	9	3423
2578	12	3420
2579	10	3421
2580	5	3428
2581	7	3426
2582	10	3422
2583	13	3419
2584	8	3423
2585	11	3422
2586	12	3421
2587	12	3420
2588	12	3421
2589	13	3420
2590	8	3425
2591	10	3423
2592	8	3425
2593	14	3419
2594	10	3422
2595	11	3422
2596	9	3424
2597	11	3422
2598	15	3418
2599	13	3420
2600	9	3424
2601	10	3423
2602	12	3421
2603	8	3425
2604	11	3421
2605	7	3426
2606	16	3417
2607	16	3417
2608	16	3416
2609	13	3418
2610	14	3419
2611	6	3427
2612	7	3426
2613	11	3421
2614	18	3415
2615	14	3419
2616	15	3418
2617	14	3419
2618	10	3422
2619	8	3424
2620	14	3419
2621	12	3420
2622	9	3424
2623	11	3422
2624	15	3418
2625	9	3424
2626	12	3420
2627	16	3417
2628	16	3417
2629	10	3422
2630	5	3428
2631	9	3423
2632	9	3424
2633	19	3413
2634	15	3418
2635	9	3424
2636	16	3417
2637	7	3426
2638	9	3423
2639	10	3423
2640	11	3422
2641	12	3414
2642	12	3416
2643	11	3421
2644	13	3420
2645	11	3422
2646	11	3422
2647	9	3424
2648	10	3423
2649	11	3422
2650	12	3421
2651	11	3422
2652	10	3422
2653	12	3420
2654	19	3413
2655	8	3425
2656	9	3423
2657	8	3425
2658	14	3419
2659	11	3422
2660	9	3424
2661	9	3424
2662	11	3422
2663	12	3421
2664	9	3424
2665	10	3422
2666	11	3422
2667	10	3421
2668	10	3423
2669	11	3422
2670	16	3417
2671	9	3424
2672	10	3422
2673	7	3426
2674	12	3421
2675	10	3423
2676	16	3417
2677	11	3421
2678	6	3427
2679	8	3425
2680	13	3420
2681	13	3420
2682	10	3423
2683	13	3419
2684	15	3418
2685	10	3423
2686	12	3420
2687	16	3417
2688	7	3426
2689	10	3422
2690	11	3421
2691	8	3425
2692	11	3422
2693	15	3418
2694	12	3421
2695	13	3420
2696	10	3423
2697	9	3423
2698	14	3419
2699	11	3422
2700	18	3414
2701	8	3425
2702	7	3426
2703	15	3417
2704	10	3423
2705	15	3417
2706	14	3419
2707	13	3420
2708	12	3421
2709	15	3418
2710	13	3420
2711	12	3421
2712	10	3423
2713	10	3422
2714	16	3417
2715	17	3416
2716	15	3417
2717	10	3423
2718	11	3422
2719	15	3418
2720	12	3420
2721	10	3422
2722	13	3419
2723	12	3421
2724	12	3421
2725	13	3420
2726	15	3417
2727	13	3420
2728	12	3420
2729	11	3422
2730	13	3414
2731	15	3417
2732	9	3418
2733	10	3422
2734	15	3417
2735	11	3422
2736	9	3423
2737	12	3421
2738	11	3422
2739	14	3413
2740	13	3420
2741	9	3424
2742	11	3422
2743	13	3420
2744	9	3424
2745	9	3424
2746	13	3420
2747	14	3412
2748	16	3417
2749	15	3417
2750	10	3423
2751	13	3420
2752	12	3421
2753	10	3423
2754	15	3418
2755	10	3422
2756	18	3408
2757	10	3423
2758	14	3418
2759	12	3421
2760	13	3419
2761	12	3421
2762	14	3419
2763	12	3421
2764	11	3421
2765	17	3416
2766	12	3418
2767	11	3422
2768	8	3425
2769	11	3422
2770	10	3423
2771	9	3424
2772	8	3425
2773	11	3422
2774	12	3421
2775	15	3418
2776	15	3418
2777	16	3416
2778	12	3421
2779	11	3422
2780	9	3424
2781	11	3422
2782	14	3419
2783	13	3419
2784	10	3423
2785	13	3420
2786	14	3419
2787	16	3417
2788	9	3424
2789	10	3423
2790	9	3424
2791	12	3419
2792	13	3420
2793	11	3422
2794	6	3427
2795	11	3421
2796	13	3419
2797	10	3423
2798	11	3421
2799	7	3426
2800	7	3426
2801	7	3426
2802	17	3416
2803	12	3421
2804	10	3423
2805	8	3425
2806	9	3424
2807	9	3424
2808	12	3421
2809	7	3426
2810	10	3422
2811	8	3425
2812	7	3426
2813	12	3420
2814	9	3424
2815	5	3427
2816	10	3423
2817	9	3424
2818	7	3421
2819	10	3423
2820	11	3422
2821	10	3423
2822	10	3423
2823	8	3425
2824	12	3421
2825	12	3421
2826	8	3425
2827	13	3419
2828	17	3416
2829	14	3419
2830	10	3423
2831	8	3424
2832	7	3420
2833	6	3427
2834	12	3421
2835	7	3426
2836	8	3425
2837	7	3426
2838	10	3423
2839	6	3427
2840	9	3424
2841	12	3421
2842	12	3421
2843	9	3424
2844	6	3427
2845	14	3419
2846	11	3422
2847	9	3424
2848	13	3418
2849	7	3426
2850	9	3424
2851	13	3420
2852	11	3422
2853	13	3420
2854	13	3414
2855	8	3425
2856	10	3423
2857	11	3422
2858	6	3427
2859	9	3424
2860	12	3421
2861	10	3423
2862	10	3423
2863	8	3425
2864	10	3423
2865	7	3426
2866	11	3422
2867	8	3425
2868	13	3419
2869	12	3421
2870	10	3423
2871	10	3423
2872	13	3420
2873	10	3422
2874	14	3419
2875	11	3422
2876	6	3427
2877	8	3425
2878	12	3421
2879	8	3424
2880	15	3418
2881	7	3425
2882	10	3423
2883	6	3427
2884	13	3420
2885	14	3419
2886	11	3422
2887	10	3423
2888	11	3422
2889	14	3419
2890	9	3424
2891	9	3419
2892	10	3423
2893	9	3423
2894	9	3424
2895	12	3421
2896	14	3419
2897	8	3424
2898	9	3424
2899	10	3422
2900	7	3426
2901	6	3427
2902	11	3422
2903	12	3421
2904	13	3420
2905	11	3422
2906	11	3422
2907	13	3420
2908	11	3421
2909	8	3425
2910	10	3423
2911	7	3426
2912	12	3421
2913	11	3422
2914	7	3425
2915	13	3420
2916	13	3420
2917	8	3425
2918	11	3422
2919	9	3424
2920	8	3425
2921	12	3421
2922	9	3424
2923	6	3427
2924	18	3415
2925	9	3424
2926	7	3426
2927	10	3423
2928	9	3424
2929	10	3422
2930	9	3424
2931	10	3423
2932	9	3424
2933	13	3420
2934	10	3423
2935	8	3425
2936	11	3422
2937	12	3421
2938	9	3424
2939	13	3420
2940	14	3418
2941	12	3419
2942	8	3425
2943	11	3422
2944	8	3424
2945	13	3420
2946	13	3419
2947	16	3417
2948	9	3424
2949	12	3421
2950	5	3428
2951	13	3419
2952	9	3424
2953	4	3429
2954	9	3424
2955	15	3418
2956	4	3429
2957	8	3425
2958	12	3421
2959	15	3412
2960	13	3420
2961	12	3421
2962	10	3423
2963	10	3423
2964	17	3415
2965	8	3425
2966	10	3422
2967	7	3426
2968	8	3425
2969	9	3424
2970	10	3423
2971	9	3424
2972	8	3425
2973	11	3416
2974	7	3425
2975	14	3418
2976	12	3421
2977	11	3422
2978	10	3423
2979	5	3427
2980	9	3424
2981	7	3426
2982	9	3423
2983	15	3418
2984	6	3427
2985	11	3422
2986	7	3426
2987	9	3424
2988	13	3420
2989	11	3416
2990	9	3424
2991	10	3423
2992	15	3418
2993	8	3425
2994	8	3425
2995	10	3423
2996	8	3425
2997	7	3426
2998	19	3414
2999	7	3426
3000	11	3422
3001	11	3422
3002	12	3415
3003	10	3422
3004	12	3421
3005	14	3419
3006	13	3420
3007	5	3427
3008	5	3428
3009	13	3420
3010	13	3419
3011	11	3421
3012	8	3425
3013	9	3424
3014	15	3418
3015	10	3423
3016	9	3424
3017	10	3423
3018	8	3425
3019	9	3424
3020	13	3420
3021	10	3423
3022	18	3414
3023	11	3421
3024	9	3424
3025	7	3426
3026	11	3420
3027	11	3422
3028	8	3425
3029	6	3426
3030	10	3417
3031	7	3426
3032	8	3425
3033	11	3422
3034	8	3425
3035	13	3420
3036	10	3423
3037	7	3426
3038	9	3424
3039	11	3422
3040	8	3425
3041	14	3419
3042	11	3416
3043	13	3420
3044	9	3422
3045	16	3417
3046	6	3427
3047	12	3420
3048	8	3424
3049	7	3426
3050	10	3423
3051	11	3422
3052	10	3422
3053	16	3417
3054	10	3423
3055	14	3419
3056	6	3427
3057	16	3417
3058	12	3421
3059	10	3423
3060	9	3424
3061	12	3421
3062	12	3420
3063	10	3423
3064	13	3420
3065	7	3420
3066	12	3421
3067	13	3420
3068	10	3423
3069	13	3420
3070	9	3424
3071	8	3425
3072	7	3426
3073	6	3426
3074	5	3428
3075	10	3423
3076	12	3421
3077	9	3424
3078	13	3419
3079	12	3421
3080	11	3422
3081	10	3423
3082	10	3423
3083	14	3419
3084	9	3424
3085	12	3421
3086	13	3420
3087	15	3418
3088	13	3420
3089	10	3423
3090	9	3422
3091	9	3424
3092	8	3424
3093	19	3413
3094	7	3426
3095	15	3418
3096	10	3421
3097	8	3424
3098	10	3423
3099	14	3419
3100	8	3425
3101	14	3419
3102	9	3424
3103	12	3421
3104	10	3423
3105	6	3427
3106	14	3419
3107	15	3417
3108	12	3420
3109	14	3417
3110	10	3423
3111	5	3427
3112	13	3420
3113	10	3423
3114	11	3422
3115	13	3418
3116	11	3422
3117	13	3420
3118	12	3421
3119	10	3423
3120	10	3423
3121	12	3420
3122	12	3421
3123	8	3424
3124	7	3426
3125	11	3422
3126	17	3414
3127	7	3426
3128	9	3423
3129	12	3421
3130	8	3425
3131	18	3414
3132	11	3421
3133	11	3422
3134	7	3425
3135	11	3422
3136	11	3422
3137	9	3424
3138	13	3420
3139	11	3422
3140	11	3422
3141	6	3427
3142	12	3421
3143	8	3425
3144	9	3424
3145	6	3427
3146	10	3423
3147	11	3422
3148	8	3425
3149	12	3419
3150	8	3425
3151	6	3427
3152	10	3423
3153	7	3426
3154	12	3421
3155	10	3422
3156	8	3425
3157	12	3421
3158	7	3426
3159	11	3422
3160	11	3422
3161	9	3424
3162	4	3429
3163	12	3420
3164	13	3415
3165	11	3422
3166	10	3423
3167	7	3426
3168	12	3421
3169	12	3421
3170	14	3419
3171	9	3424
3172	9	3424
3173	10	3423
3174	11	3422
3175	6	3427
3176	10	3423
3177	8	3425
3178	11	3422
3179	9	3424
3180	15	3417
3181	10	3422
3182	11	3422
3183	11	3422
3184	9	3424
3185	9	3424
3186	11	3422
3187	9	3424
3188	11	3422
3189	10	3423
3190	14	3419
3191	14	3419
3192	16	3416
3193	12	3415
3194	8	3425
3195	14	3418
3196	8	3425
3197	14	3418
3198	11	3421
3199	11	3416
3200	18	3413
3201	11	3422
3202	10	3422
3203	8	3425
3204	6	3426
3205	16	3417
3206	10	3423
3207	8	3423
3208	13	3420
3209	10	3422
3210	10	3423
3211	10	3423
3212	8	3425
3213	13	3420
3214	14	3419
3215	10	3423
3216	12	3421
3217	13	3420
3218	10	3423
3219	14	3419
3220	9	3424
3221	8	3425
3222	11	3421
3223	8	3424
3224	13	3420
3225	13	3420
3226	10	3422
3227	5	3428
3228	9	3424
3229	9	3424
3230	6	3426
3231	7	3426
3232	9	3424
3233	12	3421
3234	10	3423
3235	11	3422
3236	11	3422
3237	11	3421
3238	9	3424
3239	11	3420
3240	7	3426
3241	9	3424
3242	7	3426
3243	14	3419
3244	6	3427
3245	11	3422
3246	10	3423
3247	5	3428
3248	8	3425
3249	10	3423
3250	10	3421
3251	11	3422
3252	11	3422
3253	9	3424
3254	9	3423
3255	13	3420
3256	8	3425
3257	8	3424
3258	10	3423
3259	12	3420
3260	14	3419
3261	15	3417
3262	11	3416
3263	10	3423
3264	11	3422
3265	8	3425
3266	11	3422
3267	10	3422
3268	11	3422
3269	11	3422
3270	12	3421
3271	7	3426
3272	13	3419
3273	9	3424
3274	9	3419
3275	14	3419
3276	11	3422
3277	9	3424
3278	9	3424
3279	10	3423
3280	10	3423
3281	13	3420
3282	9	3424
3283	9	3424
3284	9	3424
3285	11	3422
3286	9	3424
3287	11	3422
3288	14	3419
3289	7	3426
3290	13	3420
3291	10	3423
3292	8	3425
3293	6	3427
3294	10	3423
3295	9	3424
3296	6	3427
3297	11	3422
3298	10	3423
3299	11	3422
3300	12	3421
3301	9	3424
3302	11	3422
3303	5	3428
3304	7	3426
3305	12	3421
3306	13	3420
3307	6	3427
3308	10	3423
3309	14	3419
3310	13	3420
3311	13	3420
3312	13	3419
3313	10	3423
3314	12	3421
3315	10	3423
3316	10	3423
3317	9	3424
3318	12	3420
3319	12	3421
3320	14	3419
3321	16	3412
3322	11	3422
3323	6	3427
3324	9	3424
3325	12	3421
3326	7	3426
3327	10	3423
3328	8	3425
3329	11	3422
3330	12	3421
3331	12	3415
3332	14	3419
3333	7	3426
3334	5	3422
3335	9	3424
3336	11	3422
3337	12	3421
3338	12	3414
3339	10	3422
3340	9	3424
3341	13	3420
3342	11	3422
3343	11	3422
3344	11	3422
3345	8	3425
3346	10	3423
3347	9	3424
3348	12	3420
3349	11	3421
3350	7	3420
3351	13	3419
3352	12	3421
3353	6	3427
3354	8	3424
3355	9	3424
3356	8	3425
3357	8	3424
3358	10	3423
3359	8	3425
3360	7	3426
3361	11	3422
3362	9	3424
3363	10	3423
3364	21	3412
3365	12	3421
3366	8	3425
3367	8	3425
3368	6	3427
3369	9	3423
3370	9	3424
3371	9	3424
3372	6	3427
3373	7	3426
3374	15	3418
3375	11	3422
3376	9	3424
3377	9	3424
3378	11	3422
3379	8	3425
3380	9	3424
3381	10	3423
3382	16	3417
3383	11	3422
3384	10	3423
3385	13	3419
3386	10	3423
3387	10	3422
3388	8	3425
3389	8	3425
3390	10	3422
3391	14	3419
3392	11	3422
3393	12	3421
3394	14	3419
3395	8	3425
3396	9	3424
3397	12	3420
3398	11	3422
3399	9	3422
3400	11	3422
3401	11	3422
3402	9	3424
3403	9	3423
3404	12	3420
3405	11	3422
3406	11	3422
3407	8	3425
3408	11	3422
3409	13	3420
3410	9	3424
3411	11	3422
3412	9	3424
3413	8	3425
3414	9	3424
3415	8	3425
3416	12	3420
3417	10	3423
3418	10	3423
3419	9	3424
3420	10	3423
3421	8	3425
3422	14	3414
3423	9	3424
3424	13	3419
3425	8	3425
3426	7	3426
3427	9	3418
3428	10	3423
3429	7	3426
3430	9	3423
3431	10	3423
3432	9	3424
3433	10	3423
3434	12	3421
3435	9	3424
3436	8	3425
3437	13	3420
3438	13	3420
3439	11	3422
3440	14	3418
3441	14	3413
3442	13	3420
3443	13	3418
3444	12	3420
3445	13	3420
3446	14	3419
3447	13	3420
3448	14	3419
3449	10	3423
3450	10	3422
3451	10	3423
3452	5	3428
3453	10	3423
3454	14	3419
3455	9	3424
3456	7	3426
3457	8	3425
3458	13	3420
3459	14	3419
3460	13	3415
3461	12	3421
3462	9	3418
3463	13	3420
3464	7	3426
3465	10	3423
3466	13	3420
3467	13	3420
3468	7	3426
3469	12	3421
3470	10	3423
3471	6	3427
3472	13	3420
3473	14	3419
3474	10	3423
3475	12	3421
3476	9	3424
3477	15	3417
3478	12	3421
3479	12	3421
3480	9	3424
3481	12	3421
3482	13	3418
3483	13	3420
3484	20	3413
3485	11	3422
3486	15	3418
3487	11	3422
3488	14	3418
3489	13	3419
3490	13	3419
3491	15	3417
3492	11	3422
3493	13	3420
3494	9	3423
3495	10	3422
3496	16	3411
3497	10	3423
3498	14	3419
3499	14	3418
3500	6	3427
3501	15	3418
3502	12	3421
3503	10	3423
3504	14	3419
3505	7	3425
3506	14	3418
3507	8	3424
3508	8	3425
3509	14	3419
3510	13	3420
3511	14	3413
3512	10	3422
3513	10	3423
3514	7	3426
3515	11	3422
3516	14	3418
3517	11	3422
3518	14	3418
3519	12	3420
3520	6	3427
3521	10	3422
3522	10	3423
3523	14	3419
3524	8	3425
3525	10	3423
3526	12	3420
3527	10	3422
3528	13	3420
3529	12	3421
3530	11	3422
3531	13	3420
3532	11	3422
3533	14	3419
3534	11	3421
3535	10	3423
3536	10	3423
3537	12	3421
3538	9	3417
3539	8	3425
3540	15	3418
3541	15	3417
3542	14	3419
3543	14	3418
3544	16	3417
3545	14	3418
3546	8	3425
3547	12	3421
3548	8	3423
3549	8	3425
3550	11	3422
3551	10	3423
3552	15	3411
3553	11	3421
3554	14	3413
3555	12	3416
3556	12	3421
3557	12	3421
3558	10	3423
3559	11	3422
3560	12	3421
3561	10	3422
3562	13	3420
3563	10	3422
3564	12	3419
3565	9	3424
3566	9	3423
3567	14	3419
3568	5	3428
3569	9	3424
3570	8	3425
3571	10	3417
3572	13	3420
3573	9	3424
3574	10	3421
3575	7	3425
3576	14	3419
3577	8	3425
3578	11	3422
3579	9	3424
3580	11	3422
3581	14	3419
3582	10	3423
3583	9	3424
3584	15	3418
3585	15	3417
3586	11	3422
3587	10	3423
3588	10	3423
3589	16	3417
3590	11	3422
3591	14	3419
3592	14	3419
3593	10	3423
3594	9	3424
