       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        308.000000             12.31230982              1.32846258
        310.000000             12.37448276              1.33526987
        312.000000             12.43285083              1.34487931
        314.000000             12.49382911              1.35407600
        316.000000             12.55360315              1.36276811
        318.000000             12.61464054              1.37232927
        320.000000             12.67513224              1.38114838
        322.000000             12.73611655              1.39064161
        324.000000             12.79487503              1.39802618
        326.000000             12.85802181              1.40695456
        328.000000             12.91775782              1.41438536
        330.000000             12.97821791              1.42200088
        332.000000             13.03865810              1.42990759
        334.000000             13.09800819              1.43791184
        336.000000             13.15783424              1.44606284
        338.000000             13.21694477              1.45492742
        340.000000             13.27635102              1.46324165
        342.000000             13.33851515              1.47203444
        344.000000             13.39638502              1.48129110
        346.000000             13.45583709              1.48869698
        348.000000             13.51636443              1.49658127
        350.000000             13.57533571              1.50660929
        352.000000             13.63528931              1.51483652
        354.000000             13.69443765              1.52204810
        356.000000             13.75290282              1.53051109
        358.000000             13.81193508              1.53708722
        360.000000             13.87087810              1.54371187
        362.000000             13.92940243              1.55252734
        364.000000             13.98748487              1.55827784
        366.000000             14.04710325              1.56769942
        368.000000             14.10545886              1.57529270
        370.000000             14.16455171              1.58329888
        372.000000             14.22206421              1.59133967
        374.000000             14.28011646              1.60080023
        376.000000             14.34070629              1.60811186
        378.000000             14.39936601              1.61882982
        380.000000             14.45789288              1.62519563
        382.000000             14.51632819              1.63373944
        384.000000             14.57524736              1.64132110
        386.000000             14.63317872              1.64767743
        388.000000             14.68942584              1.65509210
        390.000000             14.74919476              1.66259494
        392.000000             14.80889315              1.67024318
        394.000000             14.86640484              1.67868401
        396.000000             14.92300250              1.68321775
        398.000000             14.98205345              1.68938424
        400.000000             15.04041803              1.69767622
        402.000000             15.09970626              1.70649484
        404.000000             15.15889186              1.71116942
        406.000000             15.21591247              1.71873706
        408.000000             15.27394145              1.72726777
        410.000000             15.33066880              1.73332538
        412.000000             15.38889274              1.74279337
        414.000000             15.44704716              1.74980462
        416.000000             15.50638714              1.75703499
        418.000000             15.56367610              1.76495425
        420.000000             15.62137998              1.77210499
        422.000000             15.68084666              1.77952058
        424.000000             15.73820650              1.78937335
        426.000000             15.79647011              1.79576180
        428.000000             15.85514518              1.80329302
        430.000000             15.91330652              1.81087085
        432.000000             15.97175142              1.81728052
        434.000000             16.02971282              1.82594385
        436.000000             16.08661617              1.83323961
        438.000000             16.14561314              1.84113290
        440.000000             16.20356015              1.84739579
        442.000000             16.25912082              1.85813619
        444.000000             16.31614707              1.86569760
        446.000000             16.37461408              1.87404341
        448.000000             16.43158127              1.88118517
        450.000000             16.48871743              1.88993551
        452.000000             16.54668211              1.89816734
        454.000000             16.60396635              1.90365556
        456.000000             16.66104389              1.91340028
        458.000000             16.71919148              1.92099837
        460.000000             16.77501404              1.92975236
        462.000000             16.83203911              1.93641964
        464.000000             16.88984058              1.94518839
        466.000000             16.94732290              1.95292233
        468.000000             17.00434845              1.95850137
        470.000000             17.06064234              1.96526856
        472.000000             17.11818043              1.97460860
        474.000000             17.17382215              1.98238431
        476.000000             17.23110806              1.98832381
        478.000000             17.28792729              1.99301907
        480.000000             17.34272304              2.00004094
        482.000000             17.39801138              2.00635604
        484.000000             17.45562144              2.01335344
        486.000000             17.51192211              2.01815136
        488.000000             17.56903949              2.02484030
        490.000000             17.62689530              2.03193649
        492.000000             17.68228198              2.03818993
        494.000000             17.73604756              2.04515693
        496.000000             17.79325303              2.04938096
        498.000000             17.85000537              2.05874244
        500.000000             17.90796539              2.06554635
        502.000000             17.96298885              2.07223839
        504.000000             18.01706609              2.07806637
        506.000000             18.07470784              2.08461295
        508.000000             18.12865243              2.09144358
        510.000000             18.18635324              2.09737755
        512.000000             18.24330535              2.10335046
        514.000000             18.29909501              2.10803760
        516.000000             18.35501532              2.11635096
        518.000000             18.41128680              2.12126040
        520.000000             18.46524855              2.12620350
        522.000000             18.52241493              2.13191231
        524.000000             18.57729737              2.13603210
        526.000000             18.63448607              2.14210977
        528.000000             18.68797549              2.14656985
        530.000000             18.74446785              2.15281741
        532.000000             18.80137947              2.15826190
        534.000000             18.85425839              2.16406991
        536.000000             18.91026751              2.17052559
        538.000000             18.96618913              2.17440423
        540.000000             19.02046347              2.18080064
        542.000000             19.07505257              2.18583135
        544.000000             19.13040788              2.18676634
        546.000000             19.18633300              2.19294356
        548.000000             19.24033423              2.19626170
        550.000000             19.29715763              2.19931247
        552.000000             19.35144740              2.20445224
        554.000000             19.40810457              2.20930789
        556.000000             19.46338761              2.21180589
        558.000000             19.51912909              2.21626528
        560.000000             19.57377910              2.22151296
        562.000000             19.63049557              2.22627364
        564.000000             19.68492031              2.23111165
        566.000000             19.74147558              2.23581900
        568.000000             19.79735220              2.24250020
        570.000000             19.85259812              2.24718934
        572.000000             19.90916003              2.25485332
        574.000000             19.96346943              2.26367194
        576.000000             20.01956247              2.26845069
        578.000000             20.07260132              2.27539760
        580.000000             20.12752140              2.28061017
        582.000000             20.18275966              2.28667062
        584.000000             20.23483111              2.29498689
        586.000000             20.28958956              2.30063757
        588.000000             20.34449099              2.30559421
        590.000000             20.40143983              2.31051358
        592.000000             20.45674597              2.31488323
        594.000000             20.51362083              2.31824168
        596.000000             20.57001316              2.32098654
        598.000000             20.62596017              2.32543279
        600.000000             20.68151529              2.32805276
        602.000000             20.73782546              2.33383173
        604.000000             20.79411275              2.33761412
        606.000000             20.85248726              2.34182657
        608.000000             20.90918621              2.34681996
        610.000000             20.96464821              2.35180999
        612.000000             21.02131873              2.35571040
        614.000000             21.07925857              2.36048713
        616.000000             21.13510034              2.36562048
        618.000000             21.19103091              2.36983358
        620.000000             21.24650436              2.37372955
        622.000000             21.30283378              2.37837974
        624.000000             21.35854789              2.38397337
