# Ensemble-averaged hop function h(t) for species: Na
# Window size = 6 frames, Timestep =     2.0000 ps
            # Time (ps)   h(t)_mean (Angstrom^2)    h(t)_std (Angstrom^2)
            396.00000000           1.244547453733           0.084791274232
            398.00000000           1.195777427401           0.109038094967
            400.00000000           1.174639726209           0.086254729820
            402.00000000           1.188500184375           0.063736164276
            404.00000000           1.147083847607           0.093065471763
            406.00000000           1.127176475448           0.078212558411
            408.00000000           1.150937474988           0.056649719077
            410.00000000           1.182432727986           0.118272138381
            412.00000000           1.166290280918           0.078276284138
            414.00000000           1.138731289364           0.057636852111
            416.00000000           1.182779595819           0.048933958183
            418.00000000           1.248978151873           0.089855084027
            420.00000000           1.239660316277           0.139524107133
            422.00000000           1.246819821992           0.148530113762
            424.00000000           1.249013572729           0.115281439968
            426.00000000           1.246985767645           0.042345009407
            428.00000000           1.185674589747           0.038067029819
            430.00000000           1.148785355463           0.039977124237
            432.00000000           1.135461529149           0.023667934891
            434.00000000           1.173814823161           0.054512573543
            436.00000000           1.172723093144           0.092516572709
            438.00000000           1.153348171973           0.063243247736
            440.00000000           1.141777164136           0.070294505569
            442.00000000           1.168108693507           0.071600449307
            444.00000000           1.224222002909           0.096609502258
            446.00000000           1.239253999062           0.141626904200
            448.00000000           1.218384186920           0.154058191811
            450.00000000           1.231630560518           0.146007175257
            452.00000000           1.216696841320           0.144289664769
            454.00000000           1.206980617488           0.106061450326
            456.00000000           1.166138408979           0.096789301534
            458.00000000           1.129117768369           0.039259948648
            460.00000000           1.101539736347           0.062259042010
            462.00000000           1.113032398577           0.037221299698
            464.00000000           1.128357319124           0.037401139252
            466.00000000           1.146606627681           0.061330123441
            468.00000000           1.160086912275           0.099802349726
            470.00000000           1.175826863935           0.088604726108
            472.00000000           1.157547815135           0.067560778326
            474.00000000           1.152417763895           0.057164904777
            476.00000000           1.162886301350           0.127833842805
            478.00000000           1.148295778966           0.115940295369
            480.00000000           1.131429987503           0.067564081693
            482.00000000           1.155527927787           0.026061636545
            484.00000000           1.165380846092           0.076679223136
            486.00000000           1.199874960417           0.095580401284
            488.00000000           1.210083408484           0.112944395316
            490.00000000           1.142582566960           0.121157378606
            492.00000000           1.121990353668           0.126303357107
            494.00000000           1.130741711589           0.139920424165
            496.00000000           1.130191203472           0.129373248050
            498.00000000           1.163535565950           0.177796337836
            500.00000000           1.177483820490           0.147900031801
            502.00000000           1.163768358834           0.109342503551
            504.00000000           1.140327403411           0.088039583660
            506.00000000           1.114733890546           0.131899881831
            508.00000000           1.136277139543           0.130034552726
            510.00000000           1.158275661868           0.160036353752
            512.00000000           1.113445945527           0.127211798016
            514.00000000           1.126729927495           0.150327414165
            516.00000000           1.161709666715           0.151182055711
            518.00000000           1.182852342258           0.180515774572
            520.00000000           1.172441767573           0.115470724219
            522.00000000           1.154074749394           0.074736986406
            524.00000000           1.118565168131           0.094708930915
            526.00000000           1.145181813605           0.148622241051
            528.00000000           1.232905063825           0.166889891152
            530.00000000           1.245229435047           0.133498928238
            532.00000000           1.178305957223           0.080871995822
            534.00000000           1.149353423498           0.089506965134
            536.00000000           1.165597065672           0.123014584411
            538.00000000           1.186811649891           0.099409777897
            540.00000000           1.115776246451           0.059617021732
            542.00000000           1.124227219920           0.057920855861
            544.00000000           1.151715267331           0.069869147946
            546.00000000           1.192247050944           0.089314522276
            548.00000000           1.186464343015           0.127425624864
            550.00000000           1.191932503101           0.124543138034
            552.00000000           1.213825146061           0.099146228865
            554.00000000           1.204064925495           0.086389486487
            556.00000000           1.185844892879           0.040895174144
            558.00000000           1.183012806114           0.044042869833
            560.00000000           1.226445047038           0.050231137003
            562.00000000           1.203925500280           0.070659935628
            564.00000000           1.177229695917           0.036423747241
            566.00000000           1.178263951515           0.086228202110
            568.00000000           1.165113819440           0.080703799448
            570.00000000           1.139886191659           0.100816309981
            572.00000000           1.129246700982           0.102094566254
            574.00000000           1.104689111799           0.127556310992
            576.00000000           1.079381898145           0.130301290183
            578.00000000           1.101398329585           0.102546486615
            580.00000000           1.144660447696           0.108831224239
            582.00000000           1.203172775060           0.100439952758
            584.00000000           1.219347581010           0.099487038980
            586.00000000           1.232646546813           0.089529069819
            588.00000000           1.214449012925           0.115099350063
            590.00000000           1.208439661306           0.139573781522
            592.00000000           1.219420551774           0.142195543886
            594.00000000           1.188102360619           0.105708980538
            596.00000000           1.164062090254           0.089923666845
            598.00000000           1.158005772594           0.067478069924
            600.00000000           1.174604534845           0.074625418191
            602.00000000           1.169387527172           0.043337304681
            604.00000000           1.186013096398           0.085281456865
            606.00000000           1.220062699797           0.145755224146
            608.00000000           1.193351811168           0.146712644759
            610.00000000           1.156027928578           0.126118480000
            612.00000000           1.127802615033           0.135073221686
            614.00000000           1.119823982973           0.103934071978
            616.00000000           1.131568653242           0.101913603552
            618.00000000           1.142569685166           0.124435589888
            620.00000000           1.166694805979           0.113324765038
            622.00000000           1.139133274914           0.101027564172
            624.00000000           1.149038845447           0.115965633309
            626.00000000           1.159746609834           0.154080566266
            628.00000000           1.169831116052           0.153648576744
            630.00000000           1.163645477072           0.096924554936
            632.00000000           1.146851826547           0.070748755098
            634.00000000           1.162931889254           0.063185429615
            636.00000000           1.175450747366           0.106914484100
            638.00000000           1.189121064220           0.090420989014
            640.00000000           1.198111024405           0.054194298204
            642.00000000           1.174315240154           0.076231262526
            644.00000000           1.129669501199           0.079182069377
            646.00000000           1.139024473017           0.064642937036
            648.00000000           1.176174891457           0.053117810404
            650.00000000           1.179945403662           0.063428278350
            652.00000000           1.166219822022           0.043591929304
            654.00000000           1.150090210073           0.052076396963
            656.00000000           1.181226530318           0.062310598171
            658.00000000           1.164762225990           0.048997746081
            660.00000000           1.148908947292           0.083513944256
            662.00000000           1.148757712961           0.102166745196
            664.00000000           1.097770287807           0.037247767551
            666.00000000           1.081313273812           0.061652435640
            668.00000000           1.138544705377           0.080020383090
            670.00000000           1.158359308084           0.060757061880
            672.00000000           1.147329239001           0.042595013540
            674.00000000           1.138782333083           0.063659382514
            676.00000000           1.112824416136           0.080420660837
            678.00000000           1.111281652585           0.111636161362
            680.00000000           1.132001711532           0.141771354469
            682.00000000           1.186579336849           0.134437807050
            684.00000000           1.198232920615           0.145793948803
            686.00000000           1.146033187823           0.090192586915
            688.00000000           1.131955359579           0.079216255747
            690.00000000           1.111858057523           0.088047778279
            692.00000000           1.081441565467           0.072705087569
            694.00000000           1.104294560165           0.060045254366
            696.00000000           1.141591732787           0.048934852433
            698.00000000           1.167468914103           0.099958687292
            700.00000000           1.175648608819           0.105164179405
            702.00000000           1.192235311751           0.090891516970
            704.00000000           1.152574842610           0.111829688189
            706.00000000           1.162769282880           0.143505638086
            708.00000000           1.158704524679           0.130763991267
            710.00000000           1.177305252755           0.149435493085
            712.00000000           1.172577296672           0.149643863662
            714.00000000           1.127957099279           0.121594570739
            716.00000000           1.130279897220           0.103112576618
            718.00000000           1.134102380893           0.111520147321
            720.00000000           1.143267097593           0.147719246795
            722.00000000           1.182924434363           0.154937879696
            724.00000000           1.166155217858           0.140101523027
            726.00000000           1.108337502103           0.115122007482
            728.00000000           1.086347291952           0.111283340887
            730.00000000           1.098223859140           0.094672414812
            732.00000000           1.131400362370           0.081720551995
            734.00000000           1.149236957142           0.095292118590
            736.00000000           1.128610745430           0.124970580336
            738.00000000           1.128419416351           0.143847014149
            740.00000000           1.117748708295           0.114080342179
            742.00000000           1.126965745497           0.114431275936
            744.00000000           1.167190996819           0.151543664407
            746.00000000           1.157781349761           0.110974379101
            748.00000000           1.168985927334           0.090873512659
            750.00000000           1.173057469807           0.119754606390
            752.00000000           1.201762232311           0.145108713947
            754.00000000           1.198491640426           0.142448563559
            756.00000000           1.154971302957           0.089005488001
            758.00000000           1.106628850345           0.062400880947
            760.00000000           1.111678306708           0.089231413751
            762.00000000           1.126463804288           0.075627513524
            764.00000000           1.149522421448           0.031396398999
            766.00000000           1.123456816590           0.060784515227
            768.00000000           1.177776035010           0.117486420224
            770.00000000           1.187059063340           0.145583978973
            772.00000000           1.157215741984           0.136838504121
            774.00000000           1.145186120239           0.110692027673
            776.00000000           1.152218382500           0.117824230917
            778.00000000           1.198543528465           0.128530377190
            780.00000000           1.212354321642           0.150366145331
            782.00000000           1.101317379244           0.138275215627
            784.00000000           1.103180011018           0.109514282911
            786.00000000           1.124374261038           0.046112786829
            788.00000000           1.127683970777           0.063932828004
            790.00000000           1.088506536104           0.105034703670
            792.00000000           1.094682521955           0.084373715199
            794.00000000           1.076690686512           0.045906805700
            796.00000000           1.119677670395           0.044020459291
            798.00000000           1.127200658836           0.077188675034
            800.00000000           1.128615018865           0.144309791394
            802.00000000           1.195006000539           0.155795339782
            804.00000000           1.233798357708           0.121774286412
            806.00000000           1.227741551153           0.117886511479
            808.00000000           1.173009119302           0.108605282072
            810.00000000           1.202982417003           0.094341369092
            812.00000000           1.250122109648           0.146115170769
            814.00000000           1.279776917353           0.174415446971
            816.00000000           1.215712727054           0.107893565508
            818.00000000           1.189314634666           0.113898877256
            820.00000000           1.184396353660           0.108476100593
            822.00000000           1.170344784989           0.061074890765
            824.00000000           1.161963138005           0.063159252499
            826.00000000           1.130175623268           0.061781261835
            828.00000000           1.140758018696           0.080928084837
            830.00000000           1.157192292879           0.083519995747
            832.00000000           1.162903188390           0.071952553113
            834.00000000           1.152927319635           0.111774749172
            836.00000000           1.146749735537           0.142178760070
            838.00000000           1.141900263831           0.163514901245
            840.00000000           1.122696855402           0.106704029487
            842.00000000           1.111195839320           0.070725644343
            844.00000000           1.122190823524           0.066944256582
            846.00000000           1.124986808501           0.068126937653
            848.00000000           1.131226844701           0.084735228932
            850.00000000           1.166786935034           0.098880029445
            852.00000000           1.159643679450           0.084168035329
            854.00000000           1.141375124120           0.045024806883
            856.00000000           1.156762054347           0.072090481001
            858.00000000           1.152710751180           0.068903668022
            860.00000000           1.141229399723           0.071464499368
            862.00000000           1.120650770729           0.085041373976
            864.00000000           1.137441033373           0.053440607790
            866.00000000           1.204563297176           0.086375995192
            868.00000000           1.183270949003           0.098768792919
            870.00000000           1.128947317496           0.080878864016
            872.00000000           1.106593816666           0.106184285471
            874.00000000           1.133164127989           0.090123501097
            876.00000000           1.124396963489           0.105388474526
            878.00000000           1.118453854627           0.084384184973
            880.00000000           1.132441329144           0.082989270243
            882.00000000           1.116918730968           0.120430609574
            884.00000000           1.161680050742           0.126679522352
            886.00000000           1.199923872730           0.125439860902
            888.00000000           1.222098062840           0.137343262104
            890.00000000           1.219341533971           0.120433391213
            892.00000000           1.180261165201           0.076597112640
            894.00000000           1.190967613091           0.089445325182
            896.00000000           1.213431658099           0.127064402657
            898.00000000           1.209862666337           0.123867523100
            900.00000000           1.207226635796           0.124313521444
            902.00000000           1.180845259547           0.075400187000
            904.00000000           1.144416983010           0.087066782023
            906.00000000           1.163462623742           0.116191523059
            908.00000000           1.168239172847           0.140130106586
            910.00000000           1.176627377897           0.093596985569
            912.00000000           1.166152817024           0.034671321247
            914.00000000           1.149392349914           0.046517073301
            916.00000000           1.139636751667           0.066446412746
            918.00000000           1.171128492950           0.119667048760
            920.00000000           1.166618717274           0.099564076903
            922.00000000           1.184127234270           0.145709189817
            924.00000000           1.204977140037           0.133118501232
            926.00000000           1.195464251955           0.120355428836
            928.00000000           1.249325893598           0.116891629957
            930.00000000           1.260352920641           0.079677787883
            932.00000000           1.250781655196           0.086513645415
            934.00000000           1.229996574868           0.105203607336
            936.00000000           1.225494277130           0.103991175067
            938.00000000           1.253485713576           0.094197617437
            940.00000000           1.268666225221           0.092122640798
            942.00000000           1.267928833785           0.127106201074
            944.00000000           1.305455749242           0.108874029178
            946.00000000           1.292625946774           0.141742029266
            948.00000000           1.237341987636           0.132883859773
            950.00000000           1.200333777348           0.123453168852
            952.00000000           1.203936179580           0.123659482564
            954.00000000           1.197193060663           0.092136020802
            956.00000000           1.201925941841           0.104518788704
            958.00000000           1.209558285609           0.061584456997
            960.00000000           1.200510723644           0.042033280563
            962.00000000           1.247707297254           0.035545682957
            964.00000000           1.205002302690           0.048226658752
            966.00000000           1.195776476667           0.094892793694
            968.00000000           1.171109016631           0.106166638232
            970.00000000           1.204105756393           0.142366389286
            972.00000000           1.233639267906           0.187181678660
            974.00000000           1.252092117690           0.192297530330
            976.00000000           1.190156717502           0.125076162808
            978.00000000           1.156589253917           0.088270591397
            980.00000000           1.161987098892           0.072933446557
            982.00000000           1.151188691657           0.081994880452
            984.00000000           1.216612171680           0.101110782469
            986.00000000           1.232615354621           0.102707184981
            988.00000000           1.235606388607           0.138083984815
            990.00000000           1.217864037502           0.114153451210
            992.00000000           1.205968284223           0.099942467538
            994.00000000           1.228995467130           0.048900135153
            996.00000000           1.238135990548           0.064120234094
            998.00000000           1.269769616225           0.104196587021
