# Timestep	Num_Clusters	Max_Cluster_Size
272	11	3422
273	15	3418
274	11	3422
275	14	3419
276	10	3421
277	6	3427
278	13	3420
279	8	3425
280	9	3424
281	9	3424
282	14	3419
283	19	3408
284	12	3420
285	10	3423
286	13	3415
287	10	3423
288	13	3420
289	9	3423
290	12	3416
291	11	3422
292	13	3419
293	11	3422
294	8	3425
295	10	3423
296	9	3424
297	10	3423
298	7	3426
299	10	3423
300	4	3428
301	7	3426
302	5	3428
303	12	3421
304	10	3423
305	10	3423
306	10	3423
307	15	3418
308	13	3420
309	10	3423
310	10	3422
311	13	3420
312	9	3423
313	8	3425
314	7	3426
315	11	3415
316	9	3424
317	6	3427
318	12	3421
319	13	3419
320	8	3425
321	11	3420
322	15	3418
323	13	3420
324	13	3420
325	10	3423
326	9	3424
327	10	3422
328	9	3424
329	10	3422
330	9	3424
331	8	3424
332	11	3422
333	11	3422
334	11	3422
335	12	3421
336	4	3429
337	5	3428
338	12	3421
339	6	3427
340	12	3409
341	7	3426
342	8	3425
343	9	3424
344	5	3428
345	10	3423
346	9	3424
347	15	3418
348	8	3424
349	13	3420
350	16	3417
351	5	3428
352	10	3418
353	8	3425
354	10	3423
355	10	3423
356	12	3421
357	9	3423
358	15	3418
359	16	3411
360	7	3426
361	15	3418
362	8	3425
363	7	3426
364	17	3416
365	12	3421
366	10	3422
367	6	3426
368	7	3426
369	11	3422
370	10	3422
371	9	3424
372	7	3426
373	11	3421
374	11	3422
375	14	3419
376	8	3425
377	8	3425
378	10	3423
379	8	3425
380	13	3420
381	8	3424
382	10	3423
383	15	3417
384	10	3423
385	13	3420
386	12	3421
387	8	3425
388	6	3427
389	8	3425
390	14	3419
391	7	3426
392	7	3425
393	10	3421
394	11	3421
395	17	3415
396	12	3421
397	13	3420
398	11	3422
399	11	3422
400	10	3423
401	8	3425
402	14	3419
403	10	3422
404	10	3423
405	7	3426
406	14	3414
407	10	3423
408	12	3421
409	12	3420
410	9	3424
411	11	3422
412	11	3422
413	5	3428
414	12	3421
415	11	3417
416	11	3421
417	9	3424
418	6	3427
419	18	3415
420	9	3424
421	11	3422
422	11	3422
423	5	3428
424	9	3423
425	13	3415
426	11	3422
427	17	3416
428	10	3417
429	14	3419
430	10	3423
431	10	3423
432	6	3427
433	13	3420
434	12	3420
435	12	3419
436	10	3423
437	10	3423
438	13	3419
439	14	3418
440	7	3426
441	9	3424
442	12	3420
443	17	3416
444	13	3420
445	11	3422
446	12	3421
447	12	3421
448	13	3420
449	14	3419
450	7	3426
451	11	3422
452	10	3423
453	14	3419
454	7	3421
455	8	3425
456	9	3424
457	12	3420
458	14	3419
459	12	3421
460	12	3419
461	3	3430
462	14	3419
463	6	3427
464	13	3419
465	12	3421
466	12	3421
467	14	3419
468	5	3428
469	6	3422
470	9	3424
471	11	3422
472	10	3422
473	9	3424
474	12	3420
475	10	3423
476	9	3424
477	11	3422
478	5	3428
479	9	3424
480	6	3427
481	11	3422
482	11	3422
483	8	3425
484	8	3424
485	13	3418
486	18	3414
487	9	3423
488	7	3426
489	11	3422
490	5	3428
491	8	3425
492	8	3424
493	13	3420
494	7	3426
495	15	3418
496	15	3417
497	10	3423
498	16	3417
499	13	3420
500	7	3426
501	10	3423
502	11	3422
503	9	3424
504	10	3423
505	17	3414
506	13	3420
507	15	3418
508	7	3426
509	11	3422
510	10	3423
511	11	3422
512	11	3422
513	12	3421
514	14	3416
515	13	3420
516	16	3417
517	13	3420
518	9	3424
519	15	3413
520	12	3421
521	15	3418
522	12	3421
523	9	3424
524	13	3420
525	14	3418
526	15	3412
527	9	3424
528	9	3424
529	8	3425
530	13	3420
531	11	3422
532	11	3422
533	13	3420
534	9	3424
535	17	3416
536	11	3421
537	12	3421
538	11	3421
539	13	3420
540	10	3423
541	7	3418
542	8	3425
543	12	3421
544	12	3421
545	12	3421
546	14	3418
547	11	3422
548	12	3421
549	12	3421
550	12	3421
551	11	3422
552	11	3422
553	10	3422
554	13	3420
555	9	3423
556	14	3418
557	11	3421
558	11	3421
559	13	3419
560	13	3419
561	9	3424
562	10	3423
563	9	3423
564	9	3424
565	9	3423
566	16	3417
567	11	3422
568	15	3416
569	9	3424
570	8	3424
571	13	3420
572	14	3419
573	9	3424
574	3	3430
575	9	3424
576	11	3421
577	15	3418
578	12	3421
579	10	3423
580	15	3418
581	7	3426
582	13	3420
583	7	3425
584	14	3419
585	12	3421
586	14	3419
587	15	3418
588	12	3421
589	15	3418
590	14	3419
591	13	3419
592	17	3416
593	9	3424
594	10	3422
595	17	3415
596	11	3422
597	15	3418
598	11	3421
599	7	3426
600	14	3419
601	14	3419
602	3	3430
603	7	3426
604	14	3419
605	10	3421
606	9	3424
607	10	3421
608	16	3417
609	17	3415
610	13	3420
611	5	3428
612	18	3415
613	13	3419
614	11	3422
615	11	3421
616	10	3422
617	9	3422
618	14	3419
619	7	3426
620	12	3420
621	15	3418
622	8	3425
623	8	3424
624	10	3423
625	9	3424
626	9	3419
627	9	3424
628	10	3423
629	14	3418
630	12	3416
631	12	3420
632	15	3418
633	7	3426
634	13	3420
635	6	3427
636	17	3410
637	12	3421
638	10	3422
639	6	3427
640	7	3425
641	13	3420
642	12	3421
643	11	3422
644	11	3420
645	9	3423
646	12	3420
647	8	3425
648	6	3427
649	13	3420
650	16	3416
651	16	3417
652	9	3424
653	16	3416
654	8	3425
655	13	3419
656	16	3416
657	9	3423
658	9	3424
659	7	3421
660	13	3419
661	13	3414
662	12	3421
663	14	3412
664	10	3423
665	11	3422
666	7	3426
667	9	3423
668	16	3412
669	9	3424
670	8	3425
671	5	3428
672	10	3423
673	7	3426
674	10	3422
675	8	3425
676	15	3418
677	10	3423
678	9	3424
679	10	3423
680	10	3423
681	9	3422
682	14	3417
683	7	3426
684	14	3419
685	7	3426
686	11	3421
687	8	3425
688	12	3421
689	12	3421
690	10	3423
691	12	3420
692	12	3421
693	15	3418
694	12	3421
695	9	3424
696	13	3420
697	13	3417
698	9	3424
699	9	3424
700	12	3416
701	12	3421
702	10	3423
703	11	3422
704	10	3423
705	9	3424
706	10	3423
707	16	3417
708	10	3423
709	18	3415
710	13	3420
711	12	3421
712	9	3424
713	10	3423
714	14	3419
715	5	3428
716	12	3421
717	10	3423
718	11	3422
719	16	3417
720	9	3424
721	9	3424
722	9	3424
723	10	3423
724	10	3423
725	12	3421
726	7	3424
727	11	3422
728	8	3424
729	10	3423
730	7	3425
731	10	3423
732	10	3423
733	10	3423
734	17	3416
735	11	3422
736	13	3419
737	8	3425
738	12	3420
739	11	3422
740	16	3416
741	8	3425
742	7	3426
743	11	3422
744	5	3428
745	13	3420
746	6	3427
747	10	3423
748	11	3422
749	9	3424
750	9	3423
751	13	3420
752	13	3420
753	12	3420
754	14	3419
755	6	3427
756	11	3421
757	10	3422
758	9	3417
759	12	3421
760	9	3424
761	16	3417
762	13	3420
763	7	3426
764	9	3424
765	8	3425
766	12	3421
767	15	3418
768	9	3423
769	10	3423
770	11	3422
771	14	3419
772	10	3423
773	12	3421
774	16	3416
775	16	3417
776	7	3425
777	13	3420
778	11	3421
779	11	3422
780	14	3419
781	18	3412
782	9	3423
783	14	3419
784	10	3422
785	14	3418
786	19	3414
787	15	3417
788	12	3420
789	15	3418
790	13	3420
791	11	3422
792	7	3425
793	15	3418
794	11	3422
795	12	3419
796	6	3427
797	10	3423
798	12	3420
799	16	3417
800	13	3415
801	10	3423
802	8	3425
803	10	3423
804	14	3419
805	4	3429
806	10	3423
807	8	3425
808	10	3423
809	15	3418
810	12	3421
811	8	3425
812	12	3420
813	11	3422
814	19	3411
815	12	3421
816	9	3424
817	15	3418
818	16	3416
819	6	3427
820	11	3422
821	12	3421
822	13	3420
823	15	3418
824	11	3422
825	11	3422
826	7	3426
827	12	3421
828	13	3420
829	12	3421
830	10	3423
831	13	3420
832	10	3423
833	15	3418
834	8	3424
835	11	3422
836	13	3420
837	12	3421
838	13	3419
839	13	3420
840	6	3427
841	13	3420
842	14	3419
843	12	3421
844	12	3421
845	13	3419
846	9	3422
847	11	3422
848	13	3420
849	14	3419
850	13	3420
851	12	3421
852	11	3422
853	8	3424
854	7	3426
855	14	3419
856	6	3426
857	18	3415
858	10	3423
859	8	3425
860	7	3426
861	12	3421
862	9	3423
863	10	3423
864	18	3415
865	16	3417
866	11	3422
867	10	3423
868	8	3425
869	15	3418
870	12	3421
871	21	3411
872	6	3427
873	10	3423
874	13	3420
875	10	3422
876	15	3417
877	14	3419
878	11	3422
879	12	3421
880	9	3419
881	7	3426
882	15	3417
883	8	3424
884	8	3425
885	13	3419
886	9	3424
887	10	3422
888	12	3420
889	7	3426
890	8	3425
891	15	3418
892	8	3424
893	13	3420
894	16	3417
895	9	3424
896	8	3425
897	11	3422
898	9	3424
899	14	3419
900	7	3426
901	12	3421
902	17	3415
903	10	3423
904	14	3419
905	8	3425
906	9	3424
907	11	3421
908	6	3427
909	11	3422
910	8	3425
911	10	3420
912	9	3424
913	13	3420
914	14	3418
915	10	3423
916	14	3419
917	11	3421
918	7	3426
919	9	3424
920	12	3421
921	12	3421
922	10	3423
923	9	3423
924	9	3424
925	10	3423
926	12	3415
927	18	3415
928	15	3416
929	12	3420
930	6	3427
931	12	3421
932	13	3420
933	10	3423
934	15	3417
935	15	3418
936	13	3420
937	13	3420
938	16	3416
939	7	3426
940	16	3410
941	13	3419
942	15	3416
943	13	3419
944	9	3424
945	16	3417
946	10	3423
947	15	3417
948	18	3415
949	10	3423
950	14	3419
951	15	3417
952	13	3420
953	10	3423
954	11	3422
955	13	3420
956	11	3422
957	16	3417
958	10	3423
959	11	3422
960	12	3420
961	14	3419
962	13	3420
963	14	3419
964	10	3423
965	8	3425
966	14	3419
967	10	3422
968	18	3414
969	13	3420
970	12	3421
971	9	3424
972	12	3421
973	8	3425
974	16	3411
975	10	3422
976	13	3420
977	14	3419
978	15	3418
979	11	3421
980	12	3421
981	12	3420
982	13	3420
983	12	3421
984	6	3427
985	8	3419
986	15	3418
987	20	3412
988	13	3420
989	13	3420
990	6	3427
991	15	3418
992	11	3422
993	11	3422
994	12	3421
995	15	3417
996	17	3414
997	13	3420
998	13	3420
999	13	3420
1000	8	3425
1001	16	3417
1002	9	3424
1003	15	3418
1004	12	3421
1005	17	3416
1006	11	3422
1007	12	3421
1008	14	3419
1009	14	3419
1010	15	3418
1011	16	3416
1012	12	3420
1013	13	3420
1014	14	3419
1015	7	3426
1016	12	3419
1017	14	3419
1018	12	3421
1019	14	3419
1020	15	3418
1021	13	3420
1022	7	3426
1023	18	3415
1024	15	3418
1025	10	3423
1026	14	3418
1027	7	3426
1028	9	3424
1029	12	3420
1030	11	3422
1031	8	3425
1032	11	3422
1033	7	3425
1034	11	3422
1035	11	3422
1036	11	3422
1037	9	3424
1038	15	3418
1039	10	3421
1040	11	3422
1041	14	3419
1042	10	3423
1043	16	3416
1044	5	3427
1045	8	3425
1046	15	3417
1047	6	3426
1048	11	3422
1049	10	3423
1050	6	3427
1051	12	3421
1052	10	3422
1053	14	3418
1054	7	3426
1055	16	3417
1056	11	3422
1057	11	3421
1058	12	3421
1059	8	3425
1060	10	3422
1061	11	3409
1062	13	3420
1063	9	3424
1064	13	3420
1065	14	3419
1066	17	3416
1067	12	3421
1068	19	3414
1069	13	3420
1070	10	3423
1071	8	3425
1072	10	3423
1073	7	3426
1074	9	3424
1075	11	3421
1076	7	3426
1077	5	3428
1078	7	3426
1079	10	3423
1080	6	3427
1081	9	3424
1082	7	3426
1083	9	3424
1084	14	3419
1085	6	3427
1086	11	3422
1087	13	3415
1088	12	3421
1089	6	3427
1090	12	3419
1091	12	3415
1092	8	3425
1093	13	3420
1094	14	3418
1095	7	3426
1096	14	3418
1097	11	3422
1098	8	3425
1099	8	3425
1100	10	3423
1101	12	3421
1102	12	3420
1103	6	3426
1104	12	3421
1105	10	3423
1106	10	3423
1107	11	3422
1108	10	3423
1109	13	3420
1110	6	3427
1111	10	3422
1112	16	3416
1113	8	3425
1114	12	3421
1115	10	3423
1116	10	3422
1117	10	3423
1118	13	3419
1119	17	3416
1120	11	3417
1121	16	3416
1122	7	3426
1123	12	3416
1124	8	3425
1125	14	3419
1126	13	3420
1127	10	3423
1128	10	3423
1129	16	3417
1130	12	3421
1131	10	3422
1132	9	3424
1133	10	3422
1134	4	3429
1135	10	3423
1136	9	3424
1137	6	3427
1138	15	3418
1139	10	3423
1140	9	3424
1141	12	3421
1142	12	3421
1143	11	3422
1144	9	3423
1145	11	3421
1146	8	3425
1147	11	3422
1148	11	3421
1149	11	3422
1150	14	3419
1151	17	3415
1152	8	3425
1153	10	3423
1154	9	3424
1155	5	3428
1156	11	3422
1157	7	3426
1158	13	3420
1159	6	3427
1160	8	3425
1161	10	3423
1162	8	3425
1163	10	3423
1164	14	3418
1165	10	3422
1166	11	3422
1167	11	3422
1168	10	3423
1169	13	3420
1170	11	3422
1171	12	3421
1172	13	3420
1173	6	3426
1174	13	3420
1175	8	3425
1176	8	3425
1177	13	3420
1178	14	3419
1179	8	3425
1180	6	3426
1181	9	3424
1182	8	3424
1183	14	3419
1184	12	3419
1185	6	3425
1186	15	3413
1187	7	3426
1188	6	3427
1189	9	3424
1190	6	3427
1191	17	3416
1192	9	3424
1193	15	3418
1194	11	3422
1195	13	3420
1196	10	3423
1197	16	3417
1198	8	3425
1199	8	3425
1200	11	3422
1201	8	3425
1202	10	3423
1203	10	3423
1204	11	3421
1205	8	3424
1206	13	3419
1207	15	3418
1208	15	3417
1209	9	3424
1210	11	3422
1211	14	3418
1212	13	3420
1213	6	3427
1214	14	3419
1215	12	3421
1216	14	3419
1217	5	3428
1218	12	3420
1219	14	3419
1220	10	3423
1221	12	3418
1222	10	3422
1223	15	3413
1224	7	3426
1225	18	3415
1226	11	3421
1227	11	3421
1228	11	3422
1229	10	3423
1230	15	3418
1231	6	3427
1232	8	3425
1233	12	3421
1234	10	3423
1235	11	3417
1236	18	3415
1237	9	3423
1238	7	3426
1239	14	3418
1240	15	3418
1241	11	3422
1242	15	3418
1243	13	3418
1244	5	3428
1245	16	3417
1246	12	3421
1247	15	3418
1248	10	3423
1249	13	3420
1250	13	3420
1251	10	3423
1252	8	3425
1253	11	3422
1254	11	3422
1255	10	3423
1256	13	3420
1257	11	3422
1258	5	3428
1259	7	3426
1260	9	3422
1261	8	3425
1262	15	3418
1263	12	3421
1264	5	3428
1265	14	3419
1266	8	3425
1267	13	3414
1268	14	3419
1269	9	3423
1270	8	3424
1271	14	3419
1272	12	3420
1273	9	3424
1274	13	3420
1275	13	3415
1276	8	3425
1277	10	3423
1278	11	3422
1279	14	3419
1280	16	3417
1281	14	3419
1282	13	3420
1283	16	3417
1284	7	3426
1285	12	3421
1286	13	3420
1287	11	3416
1288	10	3422
1289	16	3417
1290	15	3418
1291	12	3421
1292	18	3414
1293	21	3412
1294	8	3425
1295	6	3427
1296	10	3423
1297	13	3420
1298	17	3416
1299	15	3417
1300	10	3422
1301	8	3425
1302	10	3423
1303	7	3426
1304	8	3425
1305	10	3423
1306	9	3424
1307	11	3422
1308	12	3421
1309	15	3418
1310	16	3417
1311	8	3425
1312	10	3423
1313	13	3420
1314	9	3423
1315	13	3420
1316	8	3425
1317	9	3423
1318	13	3420
1319	17	3416
1320	7	3425
1321	9	3424
1322	11	3422
1323	9	3424
1324	14	3419
1325	16	3417
1326	10	3423
1327	10	3423
1328	10	3423
1329	10	3423
1330	12	3421
1331	14	3419
1332	9	3424
1333	14	3419
1334	8	3420
1335	9	3424
1336	10	3423
1337	8	3424
1338	12	3421
1339	8	3425
1340	13	3419
1341	12	3421
1342	12	3421
1343	7	3426
1344	8	3425
1345	9	3424
1346	10	3423
1347	10	3423
1348	13	3420
1349	13	3419
1350	9	3424
1351	10	3418
1352	11	3422
1353	10	3423
1354	19	3414
1355	12	3421
1356	9	3424
1357	10	3423
1358	10	3422
1359	8	3425
1360	11	3422
1361	6	3427
1362	12	3420
1363	12	3421
1364	13	3420
1365	15	3417
1366	17	3416
1367	11	3422
1368	11	3422
1369	10	3423
1370	9	3424
1371	11	3422
1372	8	3425
1373	12	3421
1374	16	3417
1375	8	3425
1376	12	3421
1377	14	3419
1378	8	3423
1379	11	3422
1380	12	3418
1381	9	3424
1382	8	3425
1383	7	3426
1384	13	3420
1385	8	3425
1386	10	3423
1387	9	3424
1388	8	3424
1389	10	3423
1390	15	3417
1391	10	3421
1392	10	3423
1393	12	3420
1394	10	3423
1395	13	3418
1396	17	3415
1397	8	3425
1398	13	3419
1399	14	3411
1400	19	3409
1401	14	3418
1402	13	3419
1403	17	3415
1404	16	3417
1405	15	3416
1406	15	3418
1407	6	3427
1408	8	3425
1409	16	3417
1410	9	3424
1411	9	3424
1412	7	3426
1413	13	3420
1414	8	3425
1415	10	3423
1416	9	3424
1417	13	3420
1418	10	3423
1419	10	3423
1420	10	3423
1421	15	3418
1422	8	3425
1423	10	3423
1424	11	3422
1425	13	3420
1426	14	3418
1427	13	3419
1428	11	3421
1429	10	3422
1430	11	3420
1431	7	3425
1432	12	3420
1433	9	3424
1434	7	3426
1435	9	3424
1436	7	3426
1437	13	3420
1438	15	3417
1439	8	3425
1440	10	3422
1441	14	3413
1442	12	3420
1443	11	3422
1444	14	3418
1445	13	3420
1446	9	3424
1447	7	3426
1448	15	3418
1449	14	3418
1450	12	3421
1451	14	3418
1452	13	3420
1453	13	3419
1454	10	3423
1455	12	3420
1456	9	3422
1457	10	3423
1458	8	3424
1459	11	3421
1460	12	3421
1461	8	3425
1462	10	3423
1463	10	3423
1464	13	3419
1465	8	3425
1466	8	3425
1467	16	3416
1468	10	3422
1469	16	3417
1470	10	3423
1471	10	3423
1472	8	3425
1473	9	3424
1474	9	3423
1475	14	3417
1476	13	3420
1477	10	3422
1478	10	3423
1479	10	3423
1480	7	3426
1481	12	3420
1482	4	3429
1483	9	3424
1484	11	3422
1485	16	3417
1486	6	3427
1487	13	3420
1488	14	3419
1489	9	3423
1490	10	3423
1491	12	3419
1492	10	3422
1493	11	3421
1494	12	3421
1495	12	3416
1496	11	3422
1497	16	3417
1498	10	3423
1499	9	3424
1500	9	3423
1501	5	3428
1502	9	3424
1503	8	3425
1504	6	3427
1505	11	3422
1506	10	3423
1507	8	3425
1508	10	3423
1509	9	3424
1510	8	3425
1511	6	3427
1512	8	3425
1513	11	3422
1514	15	3418
1515	11	3422
1516	12	3421
1517	8	3424
1518	6	3422
1519	12	3421
1520	10	3423
1521	10	3423
1522	11	3422
1523	12	3421
1524	10	3423
1525	11	3420
1526	13	3419
1527	10	3423
1528	12	3421
1529	15	3416
1530	6	3426
1531	14	3419
1532	12	3421
1533	11	3416
1534	9	3424
1535	10	3423
1536	10	3423
1537	11	3422
1538	18	3414
1539	10	3423
1540	17	3414
1541	15	3412
1542	12	3420
1543	14	3419
1544	8	3425
1545	11	3422
1546	13	3420
1547	8	3423
1548	8	3424
1549	10	3423
1550	9	3424
1551	14	3419
1552	13	3419
1553	15	3417
1554	12	3421
1555	13	3420
1556	10	3422
1557	4	3429
1558	13	3418
1559	10	3423
1560	12	3420
1561	10	3422
1562	15	3417
1563	11	3422
1564	12	3420
1565	10	3423
1566	11	3421
1567	17	3416
1568	5	3428
1569	14	3416
1570	13	3420
1571	11	3422
1572	18	3414
1573	11	3422
1574	9	3422
1575	12	3419
1576	9	3424
1577	10	3423
1578	10	3422
1579	6	3427
1580	8	3425
1581	17	3416
1582	13	3414
1583	11	3422
1584	13	3420
1585	10	3423
1586	13	3420
1587	14	3419
1588	13	3420
1589	9	3423
1590	9	3424
1591	18	3415
1592	8	3425
1593	14	3419
1594	11	3422
1595	13	3420
1596	12	3421
1597	14	3419
1598	10	3423
1599	14	3419
1600	11	3422
1601	9	3424
1602	12	3421
1603	10	3421
1604	10	3423
1605	8	3425
1606	12	3421
1607	14	3417
1608	10	3423
1609	11	3422
1610	11	3422
1611	7	3426
1612	8	3425
1613	11	3417
1614	11	3422
1615	14	3418
1616	7	3426
1617	13	3420
1618	7	3426
1619	11	3422
1620	7	3426
1621	8	3425
1622	13	3420
1623	14	3419
1624	12	3420
1625	8	3425
1626	4	3429
1627	7	3425
1628	8	3425
1629	12	3415
1630	14	3419
1631	6	3427
1632	14	3419
1633	13	3419
1634	12	3420
1635	11	3421
1636	8	3425
1637	7	3426
1638	10	3423
1639	10	3423
1640	10	3423
1641	10	3423
1642	11	3422
1643	14	3419
1644	6	3427
1645	9	3424
1646	11	3422
1647	5	3428
1648	12	3420
1649	13	3420
1650	8	3425
1651	11	3422
1652	7	3426
1653	17	3416
1654	17	3415
1655	9	3424
1656	16	3415
1657	7	3426
1658	9	3419
1659	8	3425
1660	15	3418
1661	7	3424
1662	10	3422
1663	15	3418
1664	6	3427
1665	14	3419
1666	9	3424
1667	10	3423
1668	9	3423
1669	6	3427
1670	10	3421
1671	9	3424
1672	13	3419
1673	12	3421
1674	15	3412
1675	12	3421
1676	14	3419
1677	15	3418
1678	11	3422
1679	8	3425
1680	11	3421
1681	10	3421
1682	7	3425
1683	12	3421
1684	7	3425
1685	7	3426
1686	18	3415
1687	14	3419
1688	9	3424
1689	18	3414
1690	9	3424
1691	10	3423
1692	11	3422
1693	7	3426
1694	10	3422
1695	8	3425
1696	9	3424
1697	8	3425
1698	11	3422
1699	15	3417
1700	9	3424
1701	11	3422
1702	10	3423
1703	14	3418
1704	11	3421
1705	8	3425
1706	10	3423
1707	11	3422
1708	11	3422
1709	8	3424
1710	13	3420
1711	5	3428
1712	12	3421
1713	13	3420
1714	12	3421
1715	5	3428
1716	9	3424
1717	10	3423
1718	16	3417
1719	12	3421
1720	10	3423
1721	8	3424
1722	9	3423
1723	5	3428
1724	9	3424
1725	9	3424
1726	14	3419
1727	8	3425
1728	9	3418
1729	12	3421
1730	12	3420
1731	8	3425
1732	12	3420
1733	11	3421
1734	7	3426
1735	15	3416
1736	14	3418
1737	10	3422
1738	11	3422
1739	14	3419
1740	8	3425
1741	7	3426
1742	12	3421
1743	8	3425
1744	9	3424
1745	8	3425
1746	14	3419
1747	10	3423
1748	8	3425
1749	6	3427
1750	9	3423
1751	9	3424
1752	8	3425
1753	11	3422
1754	6	3427
1755	7	3426
1756	7	3426
1757	6	3427
1758	5	3428
1759	10	3423
1760	10	3423
1761	14	3418
1762	8	3425
1763	8	3424
1764	13	3420
1765	18	3415
1766	10	3423
1767	10	3422
1768	8	3424
1769	10	3423
1770	12	3421
1771	9	3424
1772	10	3423
1773	8	3425
1774	9	3424
1775	11	3421
1776	8	3425
1777	6	3427
1778	10	3421
1779	6	3427
1780	12	3421
1781	11	3422
1782	10	3423
1783	8	3425
1784	13	3420
1785	8	3425
1786	13	3414
1787	11	3422
1788	7	3426
1789	9	3423
1790	15	3418
1791	10	3423
1792	8	3425
1793	7	3426
1794	13	3419
1795	6	3427
1796	10	3423
1797	10	3423
1798	14	3419
1799	6	3427
1800	6	3427
1801	8	3425
1802	10	3423
1803	12	3421
1804	10	3423
1805	16	3417
1806	9	3424
1807	7	3426
1808	8	3423
1809	8	3425
1810	8	3425
1811	10	3422
1812	14	3417
1813	8	3425
1814	13	3420
1815	9	3423
1816	5	3428
1817	10	3423
1818	8	3425
1819	8	3419
1820	4	3429
1821	5	3428
1822	4	3429
1823	9	3423
1824	9	3424
1825	8	3424
1826	11	3421
1827	7	3426
1828	3	3430
1829	8	3425
1830	6	3427
1831	8	3425
1832	7	3426
1833	8	3425
1834	14	3418
1835	11	3422
1836	10	3423
1837	8	3425
1838	9	3424
1839	16	3417
1840	11	3422
1841	10	3423
1842	8	3424
1843	5	3428
1844	11	3422
1845	11	3422
1846	8	3425
1847	7	3426
1848	9	3423
1849	8	3424
1850	15	3412
1851	8	3425
1852	8	3425
1853	11	3422
1854	8	3425
1855	5	3428
1856	8	3424
1857	11	3422
1858	7	3426
1859	10	3417
1860	10	3423
1861	8	3423
1862	10	3423
1863	9	3424
1864	8	3425
1865	13	3420
1866	8	3425
1867	7	3426
